报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),1281227,1016267,623724,238133,1195544,917906,629531,335579,1518193,1283963,825102,444262,1833736,1381423,865136,436116,1818191,1408212,940222,459793,1927998,1388396,832384,379849,1931761,1386585,938274,455916,1776486,1258721,733211,320859,1154495,826701,501908,232687,876062,637495,414946,198125,713072,558147,398269,175284,507496,353350,222126,102283,301780,202490,127163,59012,
营业收入(万元),1281227,1016267,623724,238133,1195544,917906,629531,335579,1518193,1283963,825102,444262,1833736,1381423,865136,436116,1818191,1408212,940222,459793,1927998,1388396,832384,379849,1931761,1386585,938274,455916,1776486,1258721,733211,320859,1154495,826701,501908,232687,876062,637495,414946,198125,713072,558147,398269,175284,507496,353350,222126,102283,298681,202490,127163,59012,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,3099,0,--,--,
营业总成本(万元),1344281,1061531,680041,282908,1705446,1050037,628721,334793,1663113,1289575,830304,444092,1835402,1381996,865683,436568,1818424,1405471,935351,455221,1908947,1351464,794277,357196,1781127,1273441,851879,423216,1631030,1132575,664541,299995,1045078,752222,444575,201610,825374,601717,391080,186719,679906,497265,344197,152723,444999,312202,195886,92292,270390,182588,114013,53481,
营业成本(万元),1045541,831750,506647,204290,1165539,799810,517319,259053,1337523,1107503,705854,383462,1552439,1163909,712342,362709,1497325,1177013,784402,388068,1644561,1165953,683334,305699,1550628,1116027,741846,372102,1440863,1003746,588254,260879,891804,647105,381521,172429,728343,535741,347563,162621,591176,448114,313311,135112,394254,277424,176141,82586,240109,164279,102471,48676,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,
研发费用(万元),13100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,0,
