报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),40590,43305,22150,268443,239598,114764,62638,229350,123385,81839,73110,34797,
营业收入(万元),40590,43305,22150,268443,239598,114764,62638,229350,123385,81839,73110,34797,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),33632,33830,20525,242297,216041,103458,56752,204962,107467,73148,66001,30858,
营业成本(万元),34917,31553,17082,202036,195147,91262,51409,179566,92654,61444,56080,26623,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3445,3436,1462,3653,148,145,2,10,167,544,231,302,
销售费用(万元),491,333,136,1452,972,532,187,874,616,592,163,99,
管理费用(万元),5213,3431,1392,16754,11095,7028,3859,15846,10230,8057,7172,3361,
财务费用(万元),-9392,-5127,-945,18065,7757,4866,1619,6406,2781,3218,1805,250,
资产减值损失(万元),-1043,204,1398,337,922,-376,-323,2259,1018,-707,550,223,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1433,582,321,84,38,13,5,2,24,19,-2,920,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,-1342,-594,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9181,10661,1946,26230,23596,11319,5891,24391,15943,8711,7108,4859,
营业外收入(万元),35,30,523,1027,714,482,225,961,763,763,523,141,
营业外支出(万元),73,40,34,408,182,161,157,207,302,0,3,181,
非流动资产处置损失(万元),19,3,--,8,8,8,6,90,81,--,3,--,
利润总额(万元),9143,10652,2435,26849,24127,11640,5959,25145,16404,9474,7627,4819,
所得税费用(万元),1477,1226,150,3546,3270,1579,751,3223,1932,1721,833,940,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7666,9426,2284,23302,20857,10061,5208,21921,14472,7753,6795,3879,
归属于母公司所有者的净利润(万元),7666,9426,2284,23302,20857,10061,5208,21921,14472,7753,6795,3922,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,-43,
基本每股收益,0.33,0.4,0.1,1.29,1.19,0.57,0.3,1.25,0.82,0.44,0.45,--,
稀释每股收益,0.33,0.4,0.1,1.29,1.19,0.57,0.3,1.25,0.82,0.44,0.45,--,
