报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),112209,72412,28351,159722,112806,20483,9943,53887,38598,26040,12656,75333,56113,36318,17226,125372,92077,64864,35889,232206,162162,101467,44735,295163,215037,133577,61004,465502,359035,261261,171951,384840,205678,127194,49913,219796,152972,93738,45154,245924,190207,130175,67581,252436,182511,110280,48572,254549,174323,108149,47459,
营业收入(万元),112209,72412,28351,159722,112806,20483,9943,53887,38598,26040,12656,75333,56113,36318,17226,125372,92077,64864,35889,232206,162162,101467,44735,295163,215037,133577,61004,465502,359035,261261,171951,384840,205678,127194,49913,219796,152972,93738,45154,245924,190207,130175,67581,252436,182511,110280,48572,254549,174323,108149,47459,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),119390,74759,29788,168577,118257,26449,12084,66038,48175,32807,14736,87034,63348,41866,20290,156854,107525,74831,39950,252030,174943,110381,49328,310045,222569,137990,63836,438593,327266,227382,138560,376587,207937,128898,51961,224567,156988,97113,47145,249897,191607,129966,66874,250956,182319,109275,47825,250863,171227,106326,46615,
营业成本(万元),93639,60253,23598,130966,95197,17713,8592,48923,35735,24026,11521,67913,50856,33436,16173,116853,86454,60336,33057,214245,150926,94081,41270,266126,195016,119995,55427,380487,284384,194292,112718,338356,186247,114633,44688,200351,140502,86238,42102,230178,177431,120764,62305,233293,167348,100607,44403,230754,156716,97092,42379,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
