报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),111586,73627,35158,129046,92113,56571,26084,112175,105792,96403,85146,
营业收入(万元),111586,73627,35158,129046,92113,56571,26084,112175,105792,96403,85146,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),94851,61718,29845,105518,74465,45395,21273,94392,91523,81635,73302,
营业成本(万元),75814,49593,23728,82696,58183,35108,16397,75200,69305,61770,56630,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1629,1079,450,2667,1233,874,356,815,748,947,802,
销售费用(万元),7177,4300,2363,9097,5562,2840,1318,5423,5054,4686,3899,
管理费用(万元),8591,5770,2688,9566,7711,5086,2439,10245,9803,8452,7480,
财务费用(万元),1750,1092,617,480,1079,796,774,2063,5391,5105,4032,
资产减值损失(万元),-111,-116,--,1011,698,692,-11,646,1222,674,458,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,99,-13,-19,
投资收益(万元),330,--,--,--,--,--,--,--,-4,72,17,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),17066,11908,5313,23528,17648,11176,4811,17783,14365,14827,11843,
营业外收入(万元),1573,1076,328,1667,1653,621,288,1963,2938,2477,1441,
营业外支出(万元),348,28,29,161,78,34,88,69,61,207,302,
非流动资产处置损失(万元),312,5,6,90,19,15,87,31,38,20,108,
利润总额(万元),18292,12956,5612,25034,19223,11762,5011,19677,17241,17097,12983,
所得税费用(万元),3867,2829,1016,4330,3736,2015,896,3546,3038,3532,2313,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),14425,10127,4596,20704,15487,9747,4115,16131,14204,13565,10670,
归属于母公司所有者的净利润(万元),14430,10130,4597,20718,15493,9751,4117,16142,14189,13584,10688,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-5,-3,-2,-14,-7,-4,-2,-11,14,-19,-19,
基本每股收益,0.75,0.55,0.29,1.32,0.99,0.62,0.26,1.03,0.9,0.92,0.74,
稀释每股收益,0.75,0.55,0.29,1.32,0.99,0.62,0.26,1.03,0.9,0.92,0.74,
