报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),47554,35558,22563,8584,33364,20519,13716,6281,37437,25193,12162,7023,23532,17295,13842,5850,31127,24033,17855,5525,22605,15149,8648,2443,16912,13336,9075,4334,21606,15377,10600,4635,19541,13448,10115,4532,18291,13189,4497,17226,11265,
营业收入(万元),47554,35558,22563,8584,33364,20519,13716,6281,37437,25193,12162,7023,23532,17295,13842,5850,31127,24033,17855,5525,22605,15149,8648,2443,16912,13336,9075,4334,21606,15377,10600,4635,19541,13448,10115,4532,18291,13189,4497,17226,11265,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业总成本(万元),46967,35034,21905,8339,33072,20538,13708,6276,35278,24550,11774,6966,29642,19093,14407,5913,32826,25129,18576,6350,27001,17766,10098,2859,16445,12574,8161,3564,18986,13626,9358,3785,16475,10889,8285,3717,14719,10474,3740,13695,8566,
营业成本(万元),37940,28988,18526,7042,26136,16403,11010,5193,29164,20296,9618,6159,20111,14147,11281,4631,25438,20520,15438,4847,20808,14077,7870,2002,12300,10054,6731,3017,14772,10650,7464,3340,13075,9062,6915,3084,12529,8880,3278,11604,7803,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
研发费用(万元),1448,963,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业税金及附加(万元),484,307,199,33,319,176,143,22,370,158,101,37,138,104,85,53,202,79,64,19,62,42,14,--,37,37,37,2,36,34,34,24,127,93,82,42,115,71,20,66,23,
销售费用(万元),2913,1921,1163,493,1635,846,509,365,1451,664,434,145,2184,1391,878,355,1838,1102,611,336,1031,648,319,146,921,556,280,103,887,641,381,119,748,444,371,263,446,319,96,403,188,
管理费用(万元),2574,1509,1539,689,3684,2661,1651,702,4385,3057,1398,577,4535,2711,1672,761,4185,2842,2069,1017,3815,2588,1658,668,3015,1885,1142,476,3545,2606,1447,385,2263,1044,698,311,1305,917,298,1318,437,
财务费用(万元),103,47,44,31,-5,-0,-5,-6,30,33,46,49,279,241,185,113,510,396,247,131,313,215,115,43,-144,-153,-122,-34,-503,-431,-80,-83,69,85,73,18,174,145,48,156,55,
资产减值损失(万元),1506,1298,434,51,1302,452,400,--,-122,342,177,--,2396,500,306,--,653,191,147,--,973,195,122,--,315,196,93,--,250,126,112,--,194,162,146,0,150,141,0,148,60,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
投资收益(万元),--,--,--,--,72,83,74,29,206,220,220,14,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,0,0,0,0,0,-193,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业利润(万元),779,567,657,231,720,375,362,34,2365,863,608,71,-6110,-1798,-565,-64,-1699,-1096,-722,-825,-4396,-2616,-1450,-416,466,763,914,770,2619,1751,1242,850,3066,2559,1829,815,3572,2716,758,3532,2506,
营业外收入(万元),172,31,20,3,32,58,44,59,686,520,483,112,1248,922,820,109,2569,1146,808,176,467,303,208,115,207,161,53,43,284,391,11,11,189,41,32,1,175,75,5,190,63,
营业外支出(万元),133,27,27,--,5,4,2,--,58,18,13,3,31,5,4,0,32,30,6,0,19,56,41,19,209,202,202,200,9,3,3,2,20,4,3,1,69,62,1,167,2,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,6,6,6,--,3,2,2,2,1,0,0,--,4,--,--,--,--,--,--,0,0,--,0,114,0,
利润总额(万元),818,571,650,233,746,429,404,94,2993,1365,1078,180,-4894,-881,251,45,839,19,80,-649,-3948,-2370,-1283,-320,464,722,766,613,2895,2139,1250,859,3236,2596,1859,815,3678,2729,762,3554,2567,
