报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),76691,51556,23678,146529,99257,61974,26036,147729,112368,64277,25876,153691,109506,65977,26733,160738,111762,69961,24038,148777,103488,64074,29284,177307,117119,67610,30601,146737,88223,51629,18664,116889,78798,47752,24281,85796,50620,29935,10114,63597,41423,29633,10305,43143,29425,20385,23373,10672,4095,
营业收入(万元),76691,51556,23678,146529,99257,61974,26036,147729,112368,64277,25876,153691,109506,65977,26733,160738,111762,69961,24038,148777,103488,64074,29284,177307,117119,67610,30601,146737,88223,51629,18664,116889,78798,47752,24281,85796,50620,29935,10114,63597,41423,29633,10305,43143,29425,20385,23373,10672,4095,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),74097,49229,23251,133147,88214,53229,23730,128700,97212,55831,23711,137894,95828,58293,24935,147035,98660,62385,22231,135044,91239,56756,27303,161462,105675,60913,28512,130247,77756,45849,17177,104967,72066,43274,22459,78778,47666,28146,9613,57111,37210,26184,9068,38364,26142,17972,20614,9268,3481,
营业成本(万元),63792,41714,19384,114127,79262,47958,21254,117158,89458,51109,20704,120962,85463,52061,21631,130940,89377,56730,19999,116298,81121,50600,23929,142838,96405,55957,26247,116683,70890,42163,15736,96648,66980,41003,21432,73623,44608,26460,8822,52973,34593,24913,8669,36967,24985,17136,19396,8686,3079,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,0,
