报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),45482,30383,12877,51074,34595,23752,10364,44157,31222,21848,42099,39961,37601,36998,
营业收入(万元),45482,30383,12877,51074,34595,23752,10364,44157,31222,21848,42099,39961,37601,36998,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),38323,25927,10687,43030,29386,20136,8454,38201,26703,18683,36644,34739,32685,32237,
营业成本(万元),30578,20355,8714,33324,22765,15509,6802,29302,20659,14379,27636,25574,23761,24157,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),380,274,78,507,272,193,76,345,257,167,316,282,286,205,
销售费用(万元),3047,2216,855,3604,2259,1592,551,2794,1834,1363,2719,3223,2679,2891,
管理费用(万元),3631,2394,986,4641,3295,2273,914,4378,2919,1994,4321,4072,3984,3593,
财务费用(万元),87,88,54,345,326,202,111,836,701,487,1223,1356,1862,1205,
资产减值损失(万元),600,600,--,608,469,367,--,546,332,293,429,231,113,185,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7910,4894,2190,8044,5209,3616,1910,5956,4519,3165,5455,5222,4916,4761,
营业外收入(万元),625,452,395,1623,1034,509,152,1491,1063,750,1468,1330,1089,835,
营业外支出(万元),32,29,3,33,3,2,1,16,7,--,149,52,72,31,
非流动资产处置损失(万元),13,9,3,19,2,2,1,4,--,--,61,0,32,8,
利润总额(万元),8503,5317,2582,9634,6240,4123,2060,7431,5575,3916,6774,6501,5934,5564,
所得税费用(万元),1123,697,360,1201,796,505,286,914,722,494,807,822,750,685,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7379,4620,2222,8433,5444,3618,1774,6517,4853,3422,5967,5678,5184,4879,
归属于母公司所有者的净利润(万元),7379,4620,2222,8433,5444,3618,1774,6517,4853,3422,5967,5678,5184,4879,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,1.22,0.77,0.37,1.74,1.21,0.81,0.4,1.45,1.08,0.76,1.33,1.27,1.16,1.09,
稀释每股收益,1.22,0.77,0.37,1.74,1.21,0.81,0.4,1.45,1.08,0.76,1.33,1.27,1.16,1.09,
