报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),43488,148393,91459,66996,29179,160571,104384,84507,27073,119684,80672,45737,24348,84667,46735,17564,9587,23694,12174,7235,3605,26654,20536,15521,6608,33146,21028,13593,6490,20288,13244,7358,3792,12698,9395,6659,11482,8539,7328,3580,
营业收入(万元),43488,148393,91459,66996,29179,160571,104384,84507,27073,119684,80672,45737,24348,84667,46735,17564,9587,23694,12174,7235,3605,26654,20536,15521,6608,33146,21028,13593,6490,20288,13244,7358,3792,12698,9395,6659,11482,8539,7328,3580,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),42682,127537,78301,57306,25237,143580,91315,72851,26561,113538,76639,43501,23936,79897,43610,15653,9206,23060,11520,6979,3292,24483,16425,11522,4978,24685,15071,9712,4873,13374,8322,4427,2633,7581,5795,4179,7332,5787,4095,2530,
营业成本(万元),38798,108935,70176,51052,22562,131913,82192,67219,24505,103142,69265,38676,21391,70261,37194,11868,7601,16436,6939,3981,2015,18316,12547,9203,3799,20784,12490,8170,4060,11268,6878,3451,2065,6061,4717,3373,5936,4697,3324,1927,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
