报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),19057,62111,34181,23013,10489,51523,33744,22469,10867,41932,28951,19079,8440,35846,24082,6009,34222,33107,27385,
营业收入(万元),19057,62111,34181,23013,10489,51523,33744,22469,10867,41932,28951,19079,8440,35846,24082,6009,34222,33107,27385,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),18614,57741,32708,21601,9928,48698,32339,21004,10029,38661,26872,17242,7712,32607,21502,6051,30972,29949,24865,
营业成本(万元),12131,37026,20657,14050,6315,33083,21832,14076,6659,26345,18345,11818,5121,21040,13386,3676,20084,20683,16892,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),139,792,410,263,96,572,293,200,120,494,349,219,87,342,253,54,465,422,219,
销售费用(万元),2256,8103,4539,2844,1384,6685,4556,2974,1528,5316,3638,2222,1016,5309,3715,1047,4742,4494,3958,
管理费用(万元),3773,10380,6333,3995,1955,7295,4998,3307,1613,5951,4200,2757,1414,5546,3823,1171,5150,4141,3554,
财务费用(万元),279,129,1,2,-0,-158,-127,-107,-92,-80,-80,-108,-58,-43,-28,-11,-40,-45,-1,
资产减值损失(万元),35,1310,769,446,178,1221,787,553,201,635,420,335,132,414,352,113,571,254,243,
公允价值变动收益(万元),-9,--,--,--,1,-11,-7,-5,-8,11,--,--,--,--,--,--,--,--,--,
投资收益(万元),7,49,49,54,20,311,230,139,24,235,179,112,62,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-5,-75,-63,-35,--,-3,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1286,6345,2229,1690,581,3125,1628,1598,853,3518,2257,1948,789,3239,2580,-42,3251,3158,2521,
营业外收入(万元),4,8,534,199,179,2345,1502,709,133,1596,1251,689,231,1849,787,155,1408,1439,753,
营业外支出(万元),77,11,11,10,0,2,0,0,0,0,0,0,0,10,10,--,0,0,0,
非流动资产处置损失(万元),--,--,--,--,--,1,0,--,0,0,0,0,0,--,--,--,0,--,0,
利润总额(万元),1214,6342,2752,1879,760,5468,3130,2307,986,5113,3508,2637,1020,5078,3357,113,4659,4597,3273,
所得税费用(万元),237,727,306,211,121,153,361,279,126,591,377,334,123,670,433,32,505,491,448,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),977,5615,2446,1667,639,5315,2769,2029,860,4522,3131,2303,897,4409,2923,81,4154,4106,2825,
归属于母公司所有者的净利润(万元),923,5712,2561,1823,687,4821,2769,2029,860,4522,3131,2303,897,4409,2923,81,4154,4106,2825,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),54,-97,-114,-156,-48,494,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.04,0.28,0.13,0.09,0.03,0.24,0.14,0.1,0.09,0.6,0.42,0.31,0.12,0.59,0.39,0.01,0.55,0.55,0.38,
稀释每股收益,0.04,0.28,0.13,0.09,0.03,0.24,0.14,0.1,0.09,0.6,0.42,0.31,0.12,0.59,0.39,0.01,0.55,0.55,0.38,
