报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),99054,72997,55284,31809,160709,126776,85845,37315,166483,113887,70505,35721,151847,114715,67417,32536,177178,149218,73234,45726,205223,85402,57376,28914,151921,84185,56633,27608,150126,122033,72046,30264,100414,76611,50640,29635,74738,54867,34790,14194,47676,29457,20747,12726,83225,61930,36892,18277,58113,44451,28458,14583,
营业收入(万元),99054,72997,55284,31809,160709,126776,85845,37315,166483,113887,70505,35721,151847,114715,67417,32536,177178,149218,73234,45726,205223,85402,57376,28914,151921,84185,56633,27608,150126,122033,72046,30264,100414,76611,50640,29635,74738,54867,34790,14194,47676,29457,20747,12726,83225,61930,36892,18277,58113,44451,28458,14583,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),112454,81270,60239,33627,194047,122034,82469,34818,158116,108260,68337,34760,149365,111378,66867,32585,167367,145586,71211,46016,187533,83530,55325,27010,143379,83752,58416,29983,147277,125513,74074,30773,102226,78760,52819,31111,75858,56616,38665,18418,59451,29204,20969,13126,78028,57929,34696,17686,55500,42672,27380,14245,
营业成本(万元),90162,67280,51488,30289,142771,111546,75694,30975,143227,98042,61462,30960,131277,98423,58355,29109,144038,129584,62789,40439,156999,72736,47490,23088,121789,72102,49154,25249,128143,111125,65622,27405,89578,69774,45006,27235,64011,47091,32166,14735,47403,27286,19715,11645,65389,48816,28817,15555,48523,37984,24708,13381,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
