报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),33290,141777,84388,54757,29767,77347,55342,35124,16479,96091,61012,40306,14034,65059,31932,18664,8717,27831,16758,11092,6412,35452,23336,16403,6396,26380,16735,12461,6239,20975,9142,11165,4940,1442,
营业收入(万元),33290,141777,84388,54757,29767,77347,55342,35124,16479,96091,61012,40306,14034,65059,31932,18664,8717,27831,16758,11092,6412,35452,23336,16403,6396,26380,16735,12461,6239,20975,9142,11165,4940,1442,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业总成本(万元),28732,124942,72581,47648,26855,68349,47526,29770,13893,81822,51998,34862,12631,53764,27287,16006,7345,25415,14195,9399,5195,27531,18676,13219,5180,20893,13151,9905,5121,15639,6840,8013,3289,1362,
营业成本(万元),21287,96761,55450,37087,21416,48593,34492,21764,9378,63293,39334,26174,8696,42133,19450,11438,5214,17589,9749,6724,3783,21186,13532,9605,3481,15329,9223,7073,3611,12092,5149,6114,2472,991,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业税金及附加(万元),416,1722,856,501,336,1220,-57,-78,157,1860,950,653,341,1691,868,476,200,591,314,184,88,826,551,332,221,520,399,289,172,598,254,257,139,23,
销售费用(万元),1549,6352,3135,1792,876,2527,1808,1124,572,2326,1521,1166,716,2421,1889,1316,781,1658,1135,702,352,1448,1048,760,474,1214,751,516,275,875,369,449,164,141,
管理费用(万元),4652,16323,11312,7378,3921,12820,8914,5549,3007,10829,7344,5008,2523,8481,5470,3229,1715,4993,3679,2560,1535,4957,3887,2793,1073,3520,2518,1756,999,1969,976,973,423,249,
财务费用(万元),996,2341,1422,783,350,1554,1111,1376,602,1252,667,206,-6,-474,-367,-231,-105,-1061,-706,-484,-234,-2097,-1555,-1342,-154,-387,37,44,52,129,24,96,39,-1,
资产减值损失(万元),-168,1443,407,106,-44,1635,1258,35,178,2262,2181,1656,361,-489,-24,-221,-460,1645,25,-288,-329,1210,1212,1070,85,697,223,226,12,-24,67,125,51,-41,
