报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),127915,80474,27267,179756,108326,72303,21557,160314,61322,142435,135448,131733,123517,
营业收入(万元),127915,80474,27267,179756,108326,72303,21557,160314,61322,142435,135448,131733,123517,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),117658,75545,28382,153712,99616,67286,22791,138553,56836,123636,118215,115501,108585,
营业成本(万元),92107,58702,18976,125349,77291,52465,15228,112423,43856,97398,93310,88295,85550,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),588,352,58,1201,412,280,80,1104,284,896,880,888,732,
销售费用(万元),9176,5678,2886,10839,8030,5190,2190,9601,4639,9197,9091,8996,7938,
管理费用(万元),13495,9100,4683,16694,11910,7777,4015,16640,7741,14908,13205,13923,12157,
财务费用(万元),-2610,-1715,-641,-3212,-2328,-1682,-325,-3565,-1756,-3017,-2119,-1749,-819,
资产减值损失(万元),4901,3428,2419,2841,4301,3257,1603,2349,1781,4254,3848,5148,3027,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,-7,7,
投资收益(万元),335,160,59,982,418,245,64,1043,292,874,660,186,92,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),13521,7960,-1055,27026,9128,5262,-1170,22804,5070,19673,17893,16411,15031,
营业外收入(万元),995,988,2739,2477,252,71,6,3285,225,3932,2454,2093,1968,
营业外支出(万元),38,15,8,59,8,7,1,35,23,218,49,34,19,
非流动资产处置损失(万元),16,5,-3,3,0,0,--,18,16,7,13,1,4,
利润总额(万元),14478,8933,1676,29445,9372,5326,-1165,26053,5271,23386,20297,18470,16979,
所得税费用(万元),338,101,138,926,317,96,114,420,79,484,315,407,227,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),14140,8832,1538,28519,9055,5230,-1279,25633,5193,22902,19982,18064,16752,
归属于母公司所有者的净利润(万元),15558,8932,1690,27995,9209,5414,-1193,25245,5270,22541,19838,17217,15925,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1418,-100,-152,524,-154,-185,-86,388,-78,361,143,847,827,
基本每股收益,0.2,0.12,0.02,0.42,0.14,0.08,-0.02,0.38,0.08,0.34,0.3,0.26,0.27,
稀释每股收益,0.2,0.12,0.02,0.42,0.14,0.08,-0.02,0.38,0.08,0.34,0.3,0.26,0.27,
