报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),3815,11268,8635,4515,1857,16261,7431,4952,2313,37441,21112,9701,3713,27106,18684,11197,4681,41722,26691,22041,7685,48051,35231,22491,11512,53592,36966,28468,14230,59238,42054,26251,39196,28104,25348,3339,
营业收入(万元),3815,11268,8635,4515,1857,16261,7431,4952,2313,37441,21112,9701,3713,27106,18684,11197,4681,41722,26691,22041,7685,48051,35231,22491,11512,53592,36966,28468,14230,59238,42054,26251,39196,28104,25348,3339,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
营业总成本(万元),3404,38725,9339,6168,3071,26437,10763,7591,3660,43561,25817,13978,5349,25363,19042,9969,4243,39827,26388,20647,7323,46183,34123,20264,10348,47713,31610,24494,11726,51345,35632,22301,34910,25174,21928,2791,
营业成本(万元),2903,7329,5131,2971,1409,13239,5695,4063,1978,29350,17103,7407,2629,20846,14677,8237,3318,33191,21227,17952,6390,38497,28926,18014,9095,42460,28865,22819,11154,46560,32766,20493,31397,23387,19713,2145,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
