报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),38895,23785,13798,40439,32579,21477,9543,42883,40754,33414,18293,71261,51112,36944,13377,74611,48916,38021,14334,48494,36396,24281,9031,40315,28725,17846,7048,33343,12675,17299,10148,6777,
营业收入(万元),38895,23785,13798,40439,32579,21477,9543,42883,40754,33414,18293,71261,51112,36944,13377,74611,48916,38021,14334,48494,36396,24281,9031,40315,28725,17846,7048,33343,12675,17299,10148,6777,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),43096,25247,13426,50247,35572,21649,9586,46015,40749,31235,15720,67388,46345,33207,11476,66134,44102,33115,12538,42425,30560,20195,7767,33996,24281,14919,6121,28448,10739,13601,8240,6025,
营业成本(万元),30250,18305,10387,32012,22949,14704,6836,31226,30114,25143,13488,51987,36440,26711,8805,52905,35499,27044,10114,35697,26457,17496,6455,28715,20675,12715,4985,24306,9311,12136,7371,5018,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2005,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,
