报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),23715,15749,8286,28223,22292,14160,7304,26893,29205,27853,25831,
营业收入(万元),23715,15749,8286,28223,22292,14160,7304,26893,29205,27853,25831,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),19468,12555,6329,20582,15863,9942,5133,19651,21662,20443,18638,
营业成本(万元),15298,9970,5128,16344,12856,8147,4220,15730,17974,16839,15583,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),232,141,66,336,258,105,72,358,292,220,213,
销售费用(万元),1089,650,327,1312,893,555,236,1110,1433,1179,1174,
管理费用(万元),2465,1570,658,2715,1753,1102,467,2564,1989,1928,1663,
财务费用(万元),172,62,15,-138,-73,-53,9,-153,-71,52,-24,
资产减值损失(万元),211,162,134,12,176,87,130,41,46,225,27,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),567,281,69,250,171,109,45,140,371,189,136,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4814,3475,2025,7890,6599,4327,2216,7383,7914,7599,7329,
营业外收入(万元),112,13,3,172,131,72,0,335,72,56,26,
营业外支出(万元),0,--,--,1,1,0,--,1,1,1,37,
非流动资产处置损失(万元),--,--,--,0,0,0,--,0,0,0,2,
利润总额(万元),4926,3488,2028,8061,6730,4399,2216,7716,7985,7654,7319,
所得税费用(万元),710,502,284,1235,1071,690,310,982,1133,1112,1073,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4216,2985,1745,6826,5659,3709,1906,6734,6852,6542,6246,
归属于母公司所有者的净利润(万元),4216,2985,1745,6826,5659,3709,1906,6734,6852,6542,6246,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.46,0.34,0.2,0.91,0.75,0.49,0.25,0.9,0.91,0.87,0.83,
稀释每股收益,0.46,0.34,0.2,0.91,0.75,0.49,0.25,0.9,0.91,0.87,0.83,
