报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-09-30,2006-12-31,2005-12-31,
营业总收入(万元),65940,38634,24896,10949,60473,44670,31533,16097,60961,38829,25925,12794,78929,57507,37614,17679,84488,57396,40588,20161,81463,59179,32955,13094,70775,54023,36251,19355,68271,51457,31526,14558,56873,39608,22855,9252,40959,28219,17000,7110,32108,21264,12681,26148,19113,24741,16675,
营业收入(万元),65940,38634,24896,10949,60473,44670,31533,16097,60961,38829,25925,12794,78929,57507,37614,17679,84488,57396,40588,20161,81463,59179,32955,13094,70775,54023,36251,19355,68271,51457,31526,14558,56873,39608,22855,9252,40959,28219,17000,7110,32108,21264,12681,26148,19113,24741,16675,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,
营业总成本(万元),72433,43835,27688,12036,61630,45795,32144,15934,60332,38934,26172,13046,87338,59046,37480,17689,85335,58008,40691,20094,87272,62379,34705,13900,70453,51541,33674,17900,62711,46472,28899,13418,51581,35075,20902,8281,34720,23362,14168,6251,26799,17435,10225,21430,15494,20821,14526,
营业成本(万元),53912,32447,20813,8930,48439,35872,25340,12658,48263,30275,20754,10631,66924,47602,30486,14577,69201,47236,33360,16854,70636,51091,27915,10827,56246,41741,27431,14611,49951,37573,23383,10683,40265,27400,15907,6078,26234,17663,10452,4541,19577,12494,7178,16067,11635,16933,11521,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,
