报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),47878,30278,11906,51824,37156,23766,8877,42130,27542,12021,21854,14369,4775,
营业收入(万元),47878,30278,11906,51824,37156,23766,8877,42130,27542,12021,21854,14369,4775,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),42577,26659,10364,44694,31190,19925,7685,35477,23227,10426,19068,11691,4303,
营业成本(万元),31796,20211,7792,32586,23649,15174,5600,26718,16909,7369,14221,9033,3220,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),315,229,128,409,238,161,81,286,210,65,186,86,23,
销售费用(万元),5469,3011,1093,5701,3639,2223,987,3866,2689,1384,1960,1026,319,
管理费用(万元),3981,2435,1058,4876,3015,1900,894,4013,2794,1330,2300,1464,713,
财务费用(万元),165,64,-16,8,53,25,33,42,268,133,207,23,16,
资产减值损失(万元),852,708,308,1114,596,441,90,552,356,146,193,58,12,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),126,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6371,4417,1542,7131,5965,3841,1191,6654,4316,1595,2786,2678,472,
营业外收入(万元),99,65,35,1317,813,623,116,1149,567,172,454,164,27,
营业外支出(万元),78,27,7,141,126,56,3,44,35,21,9,1,9,
非流动资产处置损失(万元),9,3,2,1,1,--,--,2,3,--,0,--,--,
利润总额(万元),6391,4455,1570,8306,6652,4407,1305,7758,4848,1746,3232,2841,490,
所得税费用(万元),959,793,274,1073,972,621,199,1006,595,230,-101,178,42,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5432,3662,1296,7233,5679,3786,1105,6752,4253,1516,3332,2663,449,
归属于母公司所有者的净利润(万元),5705,3994,1363,7181,5508,3766,1110,6780,4253,1516,3332,2674,459,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-273,-332,-68,52,171,20,-5,-28,--,--,--,-11,-10,
基本每股收益,0.29,0.2,0.17,1.2,0.92,0.63,0.19,1.13,0.71,0.25,0.66,--,--,
稀释每股收益,0.29,0.2,0.17,1.2,0.92,0.63,0.19,1.13,0.71,0.25,0.66,--,--,
