报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),4694082,3359630,1915470,760823,2548818,1658119,910022,387178,1266775,891902,584355,239582,1012300,689264,416481,191142,730664,493376,286762,111913,422374,302348,199873,50106,219105,147285,90582,42665,123280,91924,66522,34899,108129,73736,47496,20212,102913,71347,46165,21990,97399,63956,46587,17244,94583,62152,39517,17734,97366,67489,39062,20198,
营业收入(万元),4694082,3359630,1915470,760823,2548818,1658119,910022,387178,1266775,891902,584355,239582,1012300,689264,416481,191142,730664,493376,286762,111913,422374,302348,199873,50106,219105,147285,90582,42665,123280,91924,66522,34899,108129,73736,47496,20212,102913,71347,46165,21990,97399,63956,46587,17244,94583,62152,39517,17734,97366,67489,39062,20198,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),4630771,3321729,1893383,755523,2517697,1637055,900893,385002,1262140,879035,579719,239091,989399,678129,411765,190693,718921,487386,284270,111189,413858,295782,196083,51113,218993,146128,90257,43247,123497,92118,66610,34815,110039,76103,49972,22036,104901,72359,46927,22315,97364,64570,47095,17773,95397,62647,39829,18025,97964,68057,39500,20475,
营业成本(万元),4176706,2994702,1693985,669628,2279192,1482498,812128,343903,1092963,770172,503139,204160,855593,590223,353556,160356,627005,427894,250429,93750,349962,249112,168626,39651,172120,114725,70190,31408,95107,71909,53251,28139,86314,60747,39746,16076,86527,56992,35350,17633,80968,53719,40346,14464,81176,52792,33835,15482,85159,59519,34246,18084,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),174667,123048,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),5333,3278,1836,756,3364,2240,816,456,2598,711,401,196,1008,632,344,127,891,571,380,177,754,624,438,187,886,509,311,159,653,312,228,153,484,200,141,69,334,243,204,16,203,110,60,-8,220,106,84,5,186,144,117,6,
销售费用(万元),122925,81534,46406,19793,79410,58459,32047,14300,57979,40109,26681,11896,52257,36591,24199,13195,40049,26620,15606,6492,24855,17342,10556,3790,17754,11309,6749,4427,10001,6718,4291,2284,7516,5372,3324,1823,6536,4810,3476,1586,7169,5175,3159,1511,5425,3415,2120,1013,5263,2961,1550,973,
管理费用(万元),57676,46077,97140,39219,107217,68338,37607,19463,56917,52462,34690,17070,57547,35169,22142,11341,36011,23713,13017,7299,27611,22338,13862,6507,25116,18590,11753,6796,16662,12358,7638,3767,15249,9518,6272,3909,11211,10118,7714,3107,9585,6243,4175,2002,8129,6439,3810,1612,7008,5469,3530,1384,
财务费用(万元),42429,32124,18937,4993,21721,12953,9631,2851,11414,7503,5003,2696,11262,8879,6191,3454,6863,5031,3395,1922,7015,4835,2337,646,1097,436,217,127,491,419,304,142,-366,-305,-102,-20,-103,-70,-0,-27,-524,-714,-778,-195,-328,-105,-21,-88,-205,-36,57,27,
资产减值损失(万元),51036,40966,35079,21135,26792,12567,8664,4029,40269,8077,9805,3072,11731,6633,5332,2221,8103,3556,1443,1548,3662,1531,264,331,2021,558,1037,331,584,402,898,330,842,571,590,179,395,267,183,0,-35,37,133,--,775,--,--,0,553,--,--,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
投资收益(万元),6591,5908,3495,1450,9032,5654,4815,4111,23946,22771,22451,12170,23669,23193,22359,6323,27662,16382,9619,5630,1889,1151,724,160,1505,1330,948,502,2898,3003,1271,163,3442,1311,1296,-2,1496,795,518,125,1357,1360,1263,110,734,515,221,28,1009,759,657,89,
对联营企业和合营企业的投资收益(万元),-2296,355,126,14,4164,3875,3865,3729,22078,21219,21325,11818,22121,21972,21445,5985,25822,15352,9195,5461,1717,1151,724,160,1505,--,--,--,--,--,--,--,--,--,--,--,1496,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),78370,48403,27727,7871,50582,29916,15847,6287,28580,35638,27087,12661,46570,34328,27076,6772,39404,22373,12111,6354,10405,7717,4514,-847,1616,2488,1273,-80,2681,2808,1183,248,1533,-1055,-1180,-1826,-492,-217,-244,-200,1392,746,756,-419,-80,20,-91,-264,411,191,218,-187,
营业外收入(万元),669,218,154,18,53,3792,3134,2929,8184,5242,3137,1624,8367,3502,2304,1641,2852,1616,834,428,5531,3412,2254,1089,5700,1808,1145,394,5340,4019,3863,3778,2673,1727,1406,918,1007,651,498,247,995,933,718,548,1237,606,487,360,526,306,250,244,
营业外支出(万元),80,69,69,34,39,24,0,0,82,81,76,3,5,3,2,0,120,55,54,6,44,33,26,24,7,4,3,1,87,38,20,20,470,10,7,1,102,20,19,0,26,24,23,4,22,10,5,3,26,10,3,0,
非流动资产处置损失(万元),--,--,--,--,--,0,0,0,0,0,0,--,1,0,0,0,55,54,54,6,10,5,2,0,5,3,2,1,28,13,2,--,469,--,--,--,95,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
利润总额(万元),78960,48552,27812,7854,50596,33684,18981,9217,36681,40799,30148,14282,54932,37828,29378,8413,42137,23933,12890,6776,15891,11096,6741,217,7310,4292,2414,314,7933,6789,5025,4006,3736,661,219,-909,413,414,235,47,2361,1656,1451,125,1135,616,392,94,912,487,465,57,
所得税费用(万元),13825,12435,9136,2511,8155,8858,4752,2207,8327,6231,4400,2449,10229,7042,5388,1508,8257,4692,2803,1473,1430,1466,1179,1,435,183,143,4,252,287,372,280,259,142,14,1,15,8,5,2,59,349,347,122,48,65,57,75,1,32,32,71,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),65135,36116,18675,5344,42442,24826,14229,7010,28354,34569,25748,11832,44703,30786,23990,6905,33880,19241,10087,5304,14462,9630,5563,216,6875,4109,2271,310,7680,6502,4653,3727,3477,519,205,-910,398,406,230,45,2302,1307,1104,3,1088,551,335,19,911,456,433,-15,
