报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),2576470,8112323,5979309,3710396,1786477,6063161,4148925,2630080,1251268,5927087,4487884,2974656,1307500,7066384,5207932,3543458,1685866,8231648,5960966,4039817,2012507,8729167,6460389,4540770,2192002,8887241,6629398,4244216,2090911,7126842,5256421,3556071,1558969,5372950,3789998,2276442,996341,5146493,4217713,2660790,1125623,3682331,2734743,1692988,2834673,2608152,1787853,
营业收入(万元),2576470,8112323,5979309,3710396,1786477,6063161,4148925,2630080,1251268,5927087,4487884,2974656,1307500,7066384,5207932,3543458,1685866,8231648,5960966,4039817,2012507,8729167,6460389,4540770,2192002,8887241,6629398,4244216,2090911,7126842,5256421,3556071,1558969,5372950,3789998,2276442,996341,5146493,4217713,2660790,1125623,3682331,2734743,1692988,2834673,2608152,1787853,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
营业总成本(万元),2321725,7640339,5490105,3362200,1569014,5884196,4167612,2681878,1275425,6247799,4700580,3101177,1310454,6970435,5088817,3416849,1593535,7651047,5458331,3600853,1754799,7405884,5513465,3889821,1819339,7569868,5549900,3530596,1766580,6132733,4397726,2923541,1277495,4509166,3121137,1808541,754536,4054333,3296495,2066084,872026,3157185,2328255,1448459,2480951,2226609,1553899,
营业成本(万元),1839144,5483145,3926850,2338145,1062817,4032096,2869735,1818251,852169,4069556,3099877,2050228,918525,4943439,3611434,2389073,1094488,5614196,4007538,2692798,1299684,5571571,4169130,2982047,1371606,5899710,4346121,2746213,1380822,4744936,3376000,2231321,935492,3446011,2361682,1356195,573766,2984045,2495639,1517411,641072,2099036,1559356,959247,1684723,1635087,998819,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
营业税金及附加(万元),71182,266590,193427,131214,66798,190013,104340,64807,31394,149271,112633,82754,35154,107811,87818,62210,32513,129381,96902,65389,32702,137163,99811,71677,35823,136398,101381,69255,39017,117481,92929,69137,29174,91890,68675,44342,18483,124903,91158,58652,17530,65673,44895,28070,43415,29197,18974,
销售费用(万元),245915,995893,747666,496768,253295,876130,653585,442599,234966,1229662,915096,586286,201088,1255362,945907,660683,321120,1378760,996755,624722,314626,1221707,890850,584545,300818,1046379,779169,513274,256604,902832,687411,462148,222724,739618,550991,344382,152799,718781,554158,379516,160414,684617,508848,317685,552948,425593,381564,
管理费用(万元),86414,372895,242181,156668,83167,351708,228390,141628,66270,368798,258709,174532,81073,417901,294968,198424,106767,442037,314745,198379,103246,426646,295273,215671,106934,461186,307438,194556,88849,332700,226772,149160,92727,273912,180859,110074,57082,257670,197388,130084,47363,226146,162250,110608,168877,132212,109130,
财务费用(万元),78690,325171,239361,158220,88186,374268,300205,203755,100551,398121,304754,195541,73341,195187,132393,89448,38701,62977,39090,15611,4477,25400,38138,17264,4005,17666,9020,1059,1232,10898,3429,144,-2794,-45248,-34401,-38846,-46528,-52511,-41107,-19655,7017,73491,49167,26737,38251,2865,48680,
资产减值损失(万元),380,196646,140621,81185,14752,59981,11357,10838,-9925,32391,9511,11838,1274,50735,16296,17010,-54,23696,3300,3954,62,23397,20263,18617,153,8529,6771,6240,56,23887,11186,11632,173,2984,-6669,-7606,-1066,21444,-742,77,-1369,8223,3740,6112,-7263,1655,-3268,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,--,--,--,112,1,--,459,462,780,459,-459,45,-124,-141,-140640,-110425,-91640,-64160,169837,166021,60003,116,18,0,
投资收益(万元),34182,122840,78871,39010,16902,164272,133961,120626,3669,44466,27527,21695,6001,45695,16159,7338,1831,8512,7702,8621,2467,7392,23123,21441,-1398,30380,5502,3536,607,-9592,1405,2645,755,39306,21321,17763,17517,16007,7501,3307,2568,9426,5243,753,4629,17,742,
对联营企业和合营企业的投资收益(万元),34131,108806,77701,38892,16902,61133,42534,27005,3403,35908,22738,16905,4900,10891,16174,7353,1831,9374,7122,8387,2467,10220,22480,20798,-1112,29476,5410,3485,607,4629,-1138,1571,0,9065,4705,1184,0,10685,0,365,0,1212,0,496,3264,-682,-367,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
营业利润(万元),292353,622925,568081,387211,234365,343237,115274,68828,-20488,-276246,-185169,-104827,3047,141645,135275,133947,94162,589114,510337,447585,260175,1330674,970054,672391,371265,1347753,1085112,717156,324937,984976,860562,635956,282688,902631,690226,485540,259181,967528,818294,506373,192005,704409,577752,305284,358467,381578,234696,
营业外收入(万元),1186,7542,31884,24415,7967,19859,13707,7931,5406,35477,12460,8945,9457,30014,11793,8292,1602,17228,7673,4402,1274,29326,11498,9384,1970,13731,6962,4621,2103,45140,35049,31789,804,23010,10454,10076,4392,37442,30681,25168,3202,14350,5086,5001,37119,3405,4356,
营业外支出(万元),1962,15774,14451,12808,810,26002,2423,1965,2674,11736,4922,2971,628,19523,4698,2895,1000,4191,4286,3311,1835,18803,6747,5202,1291,5238,2566,2055,1301,7956,6797,5916,802,5560,3256,2129,854,7745,2412,1704,686,4064,1290,481,5642,3109,4536,
非流动资产处置损失(万元),--,--,5009,4867,397,19950,549,10,2071,5107,3052,1928,196,7106,1279,1162,547,410,1179,1026,412,7846,1905,1863,38,1808,153,75,32,733,64,30,3,1456,523,305,5,1039,411,-241,-319,1060,141,141,2689,1302,1018,
利润总额(万元),291577,614693,585514,398817,241521,337093,126557,74794,-17756,-252506,-177630,-98854,11877,152135,142369,139345,94765,602151,513724,448676,259614,1341197,974804,676573,371945,1356246,1089508,719722,325739,1022161,888814,661829,282689,920081,697424,493487,262719,997224,846563,529836,194521,714696,581548,309805,389944,381873,234515,
所得税费用(万元),70600,170086,167639,111287,57533,43923,-5037,-15137,-3551,-46088,-44180,-25154,3582,29930,45845,48135,24895,172577,128555,116569,60656,340203,245664,169641,92480,325709,261295,176711,78296,265088,228467,168663,66800,210747,170672,120689,68625,232179,193935,121301,38781,169192,141631,65615,101369,60554,56977,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
净利润(万元),220977,444607,417875,287530,183988,293171,131595,89931,-14205,-206418,-133450,-73700,8295,122205,96524,91211,69869,429574,385169,332108,198958,1000994,729140,506931,279465,1030537,828213,543011,247443,757073,660347,493166,215890,709335,526752,372798,194094,765045,652628,408535,155739,545504,439917,244189,288576,321320,177539,
归属于母公司所有者的净利润(万元),141083,241443,243245,169614,117097,202653,89369,61641,-22308,-252009,-166630,-96521,1514,76668,65920,68630,53816,357560,318201,274154,165526,928127,684584,476907,263710,950382,764584,498842,230027,690898,606498,445578,198442,662217,494056,353121,185972,681186,573711,354787,140983,517130,424357,227808,271676,306647,164714,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13626,--,--,--,--,--,--,--,--,--,0,0,-1049,0,0,--,--,0,0,0,0,0,0,0,0,0,
少数股东损益(万元),79895,203165,174630,117917,66891,90518,42226,28290,8104,45591,33180,22820,6781,45537,30604,22580,16053,72014,66968,57954,33432,72867,44556,30024,15755,80155,63629,44168,17417,66175,53849,47588,17448,47118,32696,19677,8122,83859,78917,53749,14756,28374,15560,16381,16900,14673,12824,
基本每股收益,0.11,0.18,0.18,0.13,0.09,0.15,0.07,0.05,-0.02,-0.19,-0.13,-0.07,0,0.06,0.05,0.05,0.04,0.27,0.24,0.21,0.12,0.7,0.52,0.36,0.2,0.72,0.58,0.38,0.17,0.52,0.46,0.34,0.15,0.5,0.37,0.27,0.14,0.52,0.44,0.27,0.11,0.44,0.36,0.19,0.34,0,0,
稀释每股收益,--,--,0.18,0.13,0.09,0.15,0.07,0.05,-0.02,-0.19,-0.13,-0.07,0,0.06,0.05,0.05,0.04,0.27,0.24,0.21,0.12,0.7,0.52,0.36,0.2,0.72,0.58,0.38,0.17,0.52,0.46,0.34,0.15,0.5,0.37,0.27,0.14,0.52,0.44,0.27,0.11,0.44,0.36,0.19,0.34,0,0,
