报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
营业总收入(万元),53227,31051,12248,66263,41393,28497,18122,71298,49876,33534,18830,81232,61843,43856,22696,75191,54404,36954,21218,71064,52732,36804,22032,64548,46634,31353,19881,65495,44593,30511,56679,29929,45117,36761,
营业收入(万元),53227,31051,12248,66263,41393,28497,18122,71298,49876,33534,18830,81232,61843,43856,22696,75191,54404,36954,21218,71064,52732,36804,22032,64548,46634,31353,19881,65495,44593,30511,56679,29929,45117,36761,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),39677,23748,10767,55696,34431,23373,14639,57714,39528,26443,14646,68346,50183,34879,18054,60480,43403,29308,16502,56553,41759,29159,17102,52499,37846,25793,16461,56092,38250,25760,48375,24734,37748,32096,
营业成本(万元),29336,18382,9325,48355,29709,20206,13258,50985,35275,23523,13143,57826,43407,30496,16141,54341,39296,26864,15281,51724,38557,26992,16221,48812,35430,24251,15592,52102,35405,24099,45137,23318,34653,29525,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),3652,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),624,488,124,1141,620,481,152,972,350,265,186,708,544,382,241,414,278,178,155,302,283,263,206,269,148,103,97,203,105,59,39,23,132,65,
销售费用(万元),2034,850,184,735,428,280,115,758,393,275,129,2888,1502,1006,246,829,553,350,106,1296,816,599,101,1002,663,439,348,888,500,224,458,182,686,575,
管理费用(万元),3605,3596,1040,5832,4193,2745,1038,4776,3452,2280,945,5841,3906,2459,1090,4463,3055,1949,941,3758,2553,1675,741,3407,2274,1453,625,2743,1885,1064,2233,1051,1731,1225,
财务费用(万元),574,358,159,-472,-344,-220,63,422,235,214,85,549,492,361,229,332,55,-96,-56,-535,-464,-361,-193,-948,-700,-458,-219,170,363,318,526,205,466,725,
资产减值损失(万元),-149,75,-65,105,-175,-120,12,-200,-177,-113,157,534,333,174,107,101,167,62,75,8,14,-10,27,-43,32,5,18,-13,-8,-5,-18,-45,80,-21,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,-1,1,-2,
投资收益(万元),-177,6,4,-962,-740,-894,-208,-518,-677,-256,-204,-196,8,110,97,947,886,622,330,473,105,9,-7,-80,-57,--,--,--,--,--,3,3,25,0,
对联营企业和合营企业的投资收益(万元),-527,-266,-170,-1572,-1164,-1088,-414,-1455,-1012,-517,-337,-1054,-585,-347,-180,-156,0,0,0,-8,-8,-8,--,-81,--,--,--,--,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
