报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),82754,278804,186937,121111,57274,142039,80687,51629,25362,117856,85291,59054,27586,105083,75780,49953,23582,90871,64360,43405,20964,79933,55841,36493,14885,78842,58972,40317,18566,75938,16599,58461,56993,
营业收入(万元),82754,278804,186937,121111,57274,142039,80687,51629,25362,117856,85291,59054,27586,105083,75780,49953,23582,90871,64360,43405,20964,79933,55841,36493,14885,78842,58972,40317,18566,75938,16599,58461,56993,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
营业总成本(万元),74096,245624,166192,106623,51043,127065,71757,44986,22059,101350,71152,49296,23273,92296,66356,43623,21062,82513,58923,39627,19305,75964,53119,35423,15128,74023,54704,35901,15911,64393,14088,49174,51123,
营业成本(万元),48993,179324,126637,84374,41956,102472,55471,34701,17214,76293,55618,38665,18376,68128,49620,32929,15537,62664,45921,31047,15077,61025,43492,28934,12006,61668,46020,30341,13214,54052,12078,40395,43387,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
营业税金及附加(万元),850,3503,2487,1775,791,1560,699,470,276,1218,844,531,266,721,544,362,130,606,381,270,176,474,347,218,83,337,251,184,99,415,99,344,209,
销售费用(万元),13075,24433,11925,6202,2672,3977,1393,888,380,1976,1230,776,344,1728,1306,905,448,1612,1077,750,350,1478,1003,660,283,1478,1133,786,356,1554,356,1198,1095,
管理费用(万元),9882,35333,23620,13172,5245,18978,13786,8733,3940,20201,13619,8919,4137,20453,14221,9041,4505,15473,10306,6785,3135,11821,7609,5062,2300,8432,5565,3404,1648,6177,1140,5497,4483,
财务费用(万元),857,1781,1359,823,364,-292,230,148,310,-399,-329,278,140,1173,829,545,398,1653,1282,863,485,822,521,346,388,1983,1644,1171,549,2060,415,1404,1913,
资产减值损失(万元),441,1250,164,275,17,369,178,46,-62,2060,170,126,10,93,-164,-159,44,505,-45,-88,82,344,149,204,70,124,92,15,46,134,0,337,36,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资收益(万元),53,-16,-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,3,0,
对联营企业和合营企业的投资收益(万元),--,-16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
营业利润(万元),8949,34048,20787,14516,6230,14974,8929,6643,3304,16507,14139,9758,4313,12787,9424,6329,2520,8358,5437,3778,1658,3969,2722,1070,-243,4819,4268,4416,2655,11546,2511,9290,5870,
营业外收入(万元),97,421,810,572,306,2535,1909,1568,1410,1141,883,377,237,611,377,259,136,482,209,139,84,1542,505,431,393,1764,1074,505,343,665,124,559,442,
营业外支出(万元),4,384,236,97,13,531,65,6,3,337,92,61,12,1065,846,689,25,788,468,391,0,538,48,7,0,47,27,23,0,54,1,199,98,
非流动资产处置损失(万元),--,--,48,41,6,517,56,2,0,305,54,53,12,987,778,658,25,371,57,57,--,433,16,0,--,6,--,--,0,46,0,93,72,
利润总额(万元),9042,34086,21361,14991,6523,16978,10774,8205,4711,17311,14930,10074,4538,12332,8955,5899,2631,8051,5178,3526,1742,4973,3179,1493,149,6536,5315,4899,2998,12156,2634,9649,6214,
所得税费用(万元),1686,5060,3061,1917,783,1353,1287,966,753,391,2195,1440,688,1462,1335,555,598,1592,1076,678,315,812,480,204,19,937,774,722,428,1694,413,1485,763,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
净利润(万元),7356,29025,18300,13073,5740,15625,9487,7239,3958,16920,12735,8634,3849,10870,7620,5344,2033,6460,4102,2848,1427,4161,2699,1289,131,5599,4541,4176,2570,10462,2221,8163,5452,
归属于母公司所有者的净利润(万元),7241,28630,17677,12506,5447,15939,9860,7472,4109,17098,12786,8634,3849,10870,7620,5344,2033,6460,4102,2848,1427,4161,2699,1289,131,5599,4541,4176,2570,10462,2221,8135,5367,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,983,--,--,--,--,0,--,0,0,--,
少数股东损益(万元),115,395,623,567,293,-314,-373,-233,-151,-177,-51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,29,85,
基本每股收益,0.18,0.77,0.49,0.36,0.18,0.63,0.39,0.3,0.16,0.68,0.51,0.68,0.3,0.88,0.62,0.44,0.17,0.53,0.34,0.24,0.12,0.34,0.22,0.11,0.01,0.53,0.45,0.46,0.29,1.16,0.25,0.9,0.6,
稀释每股收益,0.18,0.77,0.49,0.36,0.18,0.63,0.39,0.3,0.16,0.68,0.51,0.68,0.3,0.88,0.62,0.44,0.17,0.53,0.34,0.24,0.12,0.34,0.22,0.11,0.01,0.53,0.45,0.46,0.29,1.16,0.25,0.9,0.6,
