报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),149871,111385,73005,29854,150707,108962,70974,29052,131789,92416,60293,23961,114642,90818,57428,22247,114531,85962,55713,23092,112629,85533,55037,19974,94245,70739,48200,18783,76451,56837,35744,13974,56743,41971,26649,44748,35160,41357,36315,
营业收入(万元),149871,111385,73005,29854,150707,108962,70974,29052,131789,92416,60293,23961,114642,90818,57428,22247,114531,85962,55713,23092,112629,85533,55037,19974,94245,70739,48200,18783,76451,56837,35744,13974,56743,41971,26649,44748,35160,41357,36315,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),135218,98814,65165,27100,138866,97571,62957,25858,119645,82056,52357,20842,103928,80240,51138,20030,105000,77274,50023,20853,103450,76672,49277,17840,84420,61870,42357,17047,70295,51764,32496,12789,51090,37116,23846,39627,31466,38269,34279,
营业成本(万元),106136,79422,52584,20822,108088,77288,49590,20216,94811,65932,42851,16682,83538,66565,41740,16197,85210,63486,41320,17364,84442,63546,41180,14604,71407,53537,36550,14405,60704,45388,28565,11183,44252,32669,20770,33686,26340,33358,29706,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),5480,3838,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),1462,911,690,179,1608,910,661,228,1216,459,294,217,666,424,339,199,563,289,198,151,492,285,179,123,439,212,117,38,182,124,45,20,43,29,20,55,43,33,113,
销售费用(万元),12199,7957,5118,2439,13198,8145,5350,2249,9669,5401,3087,1110,7043,4508,2657,996,8024,5425,3190,1089,6947,4396,2644,927,5500,3547,2392,1060,4005,2539,1651,650,2156,1319,976,2067,2198,1258,1334,
管理费用(万元),8551,6298,6301,3064,14410,10060,6823,2908,13693,9873,6230,2875,13046,9404,6451,2805,11246,8111,5304,2316,10104,7380,4858,2103,7335,4858,3384,1638,5768,4045,2538,1153,4059,2673,1771,3245,2432,2797,2782,
财务费用(万元),12,-146,7,452,962,992,499,240,-393,215,-62,38,-1172,-928,-423,-246,-207,-44,-34,16,435,639,-25,-61,-450,-487,-329,-171,-492,-429,-326,-217,550,390,233,520,454,896,488,
资产减值损失(万元),1379,533,465,144,598,177,34,18,649,175,-42,-80,808,268,375,79,165,6,43,-84,1029,427,440,144,190,223,243,77,127,97,23,--,30,36,76,54,0,-72,-143,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3692,-2985,-2555,-1715,3917,2878,1768,397,20,-1336,-1339,-295,-533,170,146,14,288,18,30,0,0,0,0,
投资收益(万元),-46,-281,-304,50,4454,4742,4736,2076,126,73,69,34,319,105,54,42,2841,2120,1344,654,583,666,7,-50,647,426,335,204,612,374,226,--,72,-9,-10,0,0,0,340,
对联营企业和合营企业的投资收益(万元),77,27,14,--,58,21,16,--,103,--,49,--,137,--,--,--,201,--,--,--,146,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
