报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),633744,2431461,1800779,1196032,590872,2241065,1628768,1045241,517047,2073813,1468777,954257,470893,1881437,1331752,862741,415881,1581479,1121204,731144,334897,1368682,954025,607538,280212,1131232,774165,507382,245734,1007544,666058,450215,213324,717178,531042,355237,152293,572320,410767,271998,112765,411572,274847,168976,82252,320437,231451,147277,72990,
营业收入(万元),633744,2431461,1800779,1196032,590872,2241065,1628768,1045241,517047,2073813,1468777,954257,470893,1881437,1331752,862741,415881,1581479,1121204,731144,334897,1368682,954025,607538,280212,1131232,774165,507382,245734,1007544,666058,450215,213324,717178,531042,355237,152293,572320,410767,271998,112765,411572,274847,168976,82252,320437,231451,147277,72990,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,--,--,--,--,0,--,0,0,--,--,--,0,0,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,--,--,--,--,0,--,0,0,--,--,--,0,0,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,--,--,--,--,0,--,0,0,--,--,--,0,0,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
营业总成本(万元),551673,2110888,1518549,1029037,510620,1928468,1371200,895674,447619,1774488,1234653,817719,406408,1609008,1114071,735979,358374,1386073,988178,626937,292720,1188371,825650,523802,246194,995643,676916,442800,220187,904034,591848,399654,193151,648399,483268,324723,138915,519993,374883,249073,103333,372495,247750,151101,73499,286734,205731,130257,64663,
营业成本(万元),440730,1673158,1227782,815981,410452,1571796,1123672,730561,368722,1440590,1007885,662220,332626,1313920,927652,604219,290036,1111838,775590,510312,238627,957799,666008,434059,200858,792181,533989,345657,181554,700476,466311,315510,154626,499486,377137,250234,116839,395799,300080,197037,82887,284036,200659,121218,59525,227455,164477,103333,49235,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,--,--,--,--,0,--,0,0,--,--,--,0,0,--,0,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,--,--,--,--,0,--,0,0,--,--,--,0,0,--,0,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,
