报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),15430,106659,69264,51237,19923,82968,27682,8798,2736,45066,30140,19945,2905,41529,20540,3936,425,35556,29939,30185,
营业收入(万元),15430,106659,69264,51237,19923,82968,27682,8798,2736,45066,30140,19945,2905,41529,20540,3936,425,35556,29939,30185,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),13441,97991,64254,48042,19304,77245,26801,8777,3665,40320,27722,17455,3792,34142,19402,5630,1293,28025,23065,23450,
营业成本(万元),10230,85390,56124,42483,17367,71897,21788,5290,1906,31219,21382,13175,2231,26989,14229,3117,402,23203,17696,18986,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),97,866,411,361,24,479,84,42,14,969,704,451,23,973,521,55,0,757,505,693,
销售费用(万元),85,1787,1233,749,220,612,397,236,107,676,471,322,112,488,409,225,56,190,341,805,
管理费用(万元),1907,6029,4001,2606,1176,4172,3412,2345,1300,5050,3602,2431,997,3659,2744,1998,640,2512,2749,2408,
财务费用(万元),629,1658,1247,780,280,932,526,348,209,948,782,602,341,1155,739,429,194,1144,899,500,
资产减值损失(万元),493,2261,1238,1063,238,-848,596,515,129,1458,780,476,88,879,759,-194,0,217,874,57,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),286,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2382,9387,5144,3195,618,5723,880,22,-929,4746,2418,2489,-888,7387,1138,-1693,-868,7531,6906,6735,
营业外收入(万元),103,472,690,484,233,914,682,532,251,1420,828,446,325,902,763,654,103,743,682,4496,
营业外支出(万元),1,80,50,50,50,36,24,2,0,54,52,50,0,176,176,176,0,111,61,4481,
非流动资产处置损失(万元),--,--,0,0,0,34,21,2,--,2,--,--,--,--,--,--,0,7,49,7,
利润总额(万元),2484,9779,5784,3629,801,6601,1539,551,-678,6113,3194,2885,-563,8113,1725,-1216,-766,8163,7527,6750,
所得税费用(万元),742,2750,1278,752,198,1540,385,100,-168,1799,954,916,-4,1893,436,-22,0,1988,1467,1547,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1742,7029,4506,2877,603,5061,1153,451,-510,4314,2241,1970,-558,6220,1289,-1194,-766,6175,6061,5204,
归属于母公司所有者的净利润(万元),1745,6993,4457,2822,555,5022,1195,531,-449,4348,2289,2024,-484,6232,1300,-1192,-750,6136,6033,5090,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-3,36,50,55,48,39,-41,-79,-61,-35,-48,-55,-74,-13,-11,-2,-16,39,28,114,
基本每股收益,0.07,0.36,0.23,0.14,0.03,0.26,0.06,0.03,-0.02,0.23,0.12,0.11,-0.07,0.85,0.18,-0.16,-0.1,0.84,0.83,0.7,
稀释每股收益,0.07,0.36,0.23,0.14,0.03,0.26,0.06,0.03,-0.02,0.23,0.12,0.11,-0.07,0.85,0.18,-0.16,-0.1,0.84,0.83,0.7,
