报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),747404,541326,237033,821753,518369,397248,207960,1066387,722892,507500,232401,884521,622560,477087,229529,474180,200137,81717,49693,140800,46267,41026,13020,147380,112983,38382,12893,158088,94683,25732,21299,12653,7929,3055,1519,19388,15153,12914,4209,49333,23235,18032,7968,48534,32554,21031,10351,28540,19842,12700,7141,
营业收入(万元),747404,541326,237033,821753,518369,397248,207960,1066387,722892,507500,232401,884521,622560,477087,229529,474180,200137,81717,49693,140800,46267,41026,13020,147380,112983,38382,12893,158088,94683,25732,21299,12653,7929,3055,1519,19388,15153,12914,4209,49333,23235,18032,7968,48534,32554,21031,10351,28540,19842,12700,7141,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),740124,527252,221140,749288,475984,368591,198239,986655,659662,457784,206446,839470,596709,457802,216947,444946,189346,74991,44272,127128,47119,44102,20385,139874,111520,38472,11450,147814,86015,21144,18562,11808,7318,3504,2187,20030,15843,13689,3946,48174,23031,17860,7804,48015,31858,20533,10230,27742,18862,12001,6962,
营业成本(万元),682356,487843,204473,676843,428827,338460,185003,922701,616282,432043,194783,815125,580717,446742,214393,433868,183818,72442,43176,117407,38628,36317,12953,135413,109554,38253,12843,143399,84328,19031,16202,8396,5302,1791,852,16228,13245,11651,3090,41802,20319,16184,6710,43386,29055,18684,9260,23550,15842,9891,5860,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2060,1541,672,3985,2705,1773,839,5130,2885,1941,1034,460,211,125,168,746,299,237,185,543,248,201,1,1848,423,14,5,3740,2604,1958,1771,876,648,258,128,1218,855,669,274,2244,375,148,104,544,172,96,23,331,211,184,71,
销售费用(万元),11528,8004,3805,15282,10419,6827,3069,17361,13833,8637,4799,1580,914,596,223,434,258,227,25,61,17,--,--,799,223,91,67,963,311,128,72,377,197,133,88,421,340,241,138,1062,638,466,215,1160,937,640,366,1391,1101,724,313,
管理费用(万元),10077,7044,3468,15614,10793,7292,3535,14583,9580,6007,2797,6530,3978,2222,684,3009,1947,1182,519,5862,7345,6863,7508,2643,2195,708,225,1802,1000,681,336,1521,1110,757,504,1847,1314,1018,435,2537,1637,1097,609,1811,1142,791,415,1852,1150,784,424,
财务费用(万元),24819,16801,7844,29478,21834,14079,6619,22786,16845,10144,4464,16266,11174,7183,2909,4013,2031,983,537,1375,735,265,-13,-630,-460,-325,-271,-1520,-1368,-1036,-388,-677,-858,-310,26,125,66,34,16,386,310,210,201,441,391,284,239,623,502,325,294,
资产减值损失(万元),9284,6019,879,8087,1406,161,-825,4093,237,-988,-1431,-491,-285,934,-1430,2876,993,-79,-170,1881,146,456,-63,-198,-415,-270,-1419,-570,-860,383,570,1315,920,875,590,192,24,76,-7,142,-247,-246,-35,674,161,38,-72,-5,56,93,--,
公允价值变动收益(万元),-327,533,-1251,-2997,-3029,-2723,-3454,866,-10275,-16289,-489,593,-803,-626,529,2147,-32,-360,-686,32,--,--,--,-94,-273,465,-31,-939,-305,49,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
投资收益(万元),1051,808,369,7226,6606,6884,6599,-11920,-8228,-1239,1014,2306,2004,1887,-525,1755,1236,431,171,3287,15400,15322,15263,680,300,-243,-31,3767,2412,1179,-109,-199,-191,-31,1,1178,1179,1178,--,29,0,0,--,--,--,--,0,58,--,--,--,
对联营企业和合营企业的投资收益(万元),-82,-31,12,-188,-168,-176,-140,-512,-244,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-236,-236,-236,-130,-200,-192,-32,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10732,18141,16183,79345,45962,32818,12865,68678,44726,32189,26480,47949,27053,20546,12586,33135,11995,6798,4906,16991,14548,12245,7897,8091,1491,132,1381,13101,10774,5815,2628,646,420,-480,-668,536,489,403,264,1189,204,172,164,518,696,498,121,857,980,700,179,
营业外收入(万元),1003,15,8,664,2389,1209,1048,2889,2523,1864,1203,1582,1311,72,0,1010,35,5,0,172,136,65,--,666,1093,28,--,29,11,11,3,0,0,0,--,289,289,35,--,134,49,12,--,589,52,51,14,44,24,23,9,
营业外支出(万元),76,53,9,385,220,33,11,132,230,125,75,557,370,347,35,48,5,1,--,55,31,31,82,148,220,89,13,172,108,28,22,49,21,8,7,40,22,22,5,175,128,1,0,22,22,22,0,14,14,2,2,
非流动资产处置损失(万元),--,--,--,--,38,13,--,13,13,0,--,5,--,--,--,--,--,--,--,--,--,--,--,49,--,49,--,--,--,--,--,--,--,0,--,11,11,13,--,2,--,--,--,--,--,--,0,--,2,2,--,
利润总额(万元),11659,18103,16183,79623,48132,33994,13903,71435,47019,33927,27608,48974,27994,20271,12551,34097,12025,6802,4906,17108,14653,12280,7815,8609,2364,70,1368,12959,10676,5799,2609,597,399,-488,-674,785,755,416,259,1148,124,183,163,1085,726,528,135,887,990,721,187,
所得税费用(万元),7391,7585,5296,23378,13732,8766,3385,20443,13290,8833,6963,14219,9250,6389,2974,8980,3394,1758,1236,8167,3602,2980,2028,2097,296,-62,1366,3015,2359,1472,691,307,256,-32,-100,355,277,196,176,817,42,77,62,275,11,-68,31,39,15,7,21,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4267,10518,10887,56246,34400,25228,10517,50992,33730,25094,20645,34755,18744,13882,9577,25117,8631,5044,3670,8941,11051,9299,5787,6512,2068,132,2,9943,8317,4327,1917,290,143,-456,-574,429,478,220,83,331,82,106,102,810,716,596,104,848,974,714,165,
归属于母公司所有者的净利润(万元),4683,10811,11005,54515,34787,25437,10584,49607,33271,24752,20447,34755,18744,13882,9577,25117,8631,5044,3670,8941,11051,9299,5787,5878,1873,157,10,9035,7573,3881,1720,207,87,-440,-543,444,510,261,84,284,109,119,109,800,716,594,106,934,996,711,160,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-416,-292,-118,1731,-387,-209,-66,1385,459,343,198,--,--,--,--,--,--,--,--,--,--,--,--,634,195,-25,-8,908,744,446,197,83,56,-15,-31,-14,-32,-42,-1,46,-27,-13,-7,10,-0,2,-2,-86,-22,4,5,
基本每股收益,0.03,0.07,0.07,0.37,0.23,0.17,0.07,0.33,0.22,0.17,0.14,0.32,0.17,0.28,0.2,0.51,0.18,0.1,0.1,0.31,0.35,0.3,0.18,0.46,0.15,0.01,0,0.71,0.6,0.31,0.14,0.02,0.01,-0.03,-0.04,0.04,0.04,0.02,0.01,0.02,0.01,0.01,0.01,0.06,0.06,0.05,0.01,0.07,0.08,0.06,0.01,
稀释每股收益,0.03,0.07,0.07,0.37,0.23,0.17,0.07,0.33,0.22,0.17,0.14,0.32,0.17,0.28,0.2,0.51,0.18,0.1,0.1,0.31,0.35,0.3,0.18,0.46,0.15,0.01,0,0.71,0.6,0.31,0.14,0.02,0.01,-0.03,-0.04,0.04,0.04,0.02,0.01,0.02,0.01,0.01,0.01,0.06,0.06,0.05,0.01,0.07,0.08,0.06,0.01,
