报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),47025,30669,13907,40006,29290,19631,9019,31661,30857,17242,29074,24812,23009,
营业收入(万元),47025,30669,13907,40006,29290,19631,9019,31661,30857,17242,29074,24812,23009,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),35175,22850,10370,30835,22625,15224,7373,25778,25992,14058,23270,20021,17490,
营业成本(万元),26779,17513,7855,23056,16982,11543,5549,20153,19663,10692,17850,15576,13558,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),648,437,228,452,159,87,33,201,252,159,205,180,97,
销售费用(万元),2536,1599,649,2442,1580,1076,492,1587,1492,704,1260,967,882,
管理费用(万元),4566,2934,1283,4456,3250,2070,1000,3713,3716,1801,3107,2619,2331,
财务费用(万元),335,224,97,166,214,138,72,94,525,286,762,666,503,
资产减值损失(万元),311,143,258,263,439,310,228,31,343,417,85,14,119,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,2,2,--,--,36,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),11851,7819,3537,9173,6667,4407,1646,5918,4865,3184,5804,4792,5520,
营业外收入(万元),205,156,45,135,75,42,19,141,542,70,285,48,22,
营业外支出(万元),9,1,0,2,2,0,0,5,3,2,48,0,0,
非流动资产处置损失(万元),8,0,0,2,2,0,0,4,3,2,27,--,--,
利润总额(万元),12047,7974,3582,9305,6740,4449,1665,6055,5403,3252,6041,4840,5542,
所得税费用(万元),1799,1164,519,1366,999,671,251,869,887,534,877,672,765,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10247,6810,3063,7939,5741,3778,1414,5186,4517,2718,5164,4168,4776,
归属于母公司所有者的净利润(万元),10247,6810,3063,7939,5741,3778,1414,5186,4517,2718,5164,4168,4776,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.6,0.4,0.19,0.6,0.43,0.29,0.11,0.39,0.34,0.21,0.39,0.34,--,
稀释每股收益,0.6,0.4,0.19,0.6,0.43,0.29,0.11,0.39,0.34,0.21,0.39,0.34,--,
