报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),49918,29144,12628,61138,43586,25318,9956,47244,31701,39062,15660,28398,22344,7952,
营业收入(万元),49918,29144,12628,61138,43586,25318,9956,47244,31701,39062,15660,28398,22344,7952,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),45674,27070,11702,55820,39354,23308,9215,41230,27585,34093,13580,23502,17425,7839,
营业成本(万元),35026,20106,8718,43211,29956,17110,6733,31378,20735,25958,10067,18678,14249,6236,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),256,189,12,373,108,81,25,301,189,171,63,58,57,19,
销售费用(万元),1626,1065,471,1974,1361,857,397,1531,1034,1406,547,924,707,426,
管理费用(万元),7299,4990,2516,7375,5248,3342,1477,5470,3891,4151,1576,2953,1554,838,
财务费用(万元),849,497,263,1580,1257,815,358,1636,1318,1755,819,716,477,177,
资产减值损失(万元),618,224,-277,1308,1424,1104,225,913,418,652,508,172,382,143,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-5,--,--,--,--,--,--,--,--,1,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5254,2654,926,5318,4232,2010,740,6014,4115,4969,2080,4896,4919,112,
营业外收入(万元),250,218,459,2143,1767,865,326,907,661,1111,160,558,352,222,
营业外支出(万元),104,25,0,611,600,577,29,92,52,66,20,149,25,14,
非流动资产处置损失(万元),68,0,--,522,522,522,--,--,--,--,--,--,--,1,
利润总额(万元),5400,2847,1384,6851,5398,2299,1038,6829,4724,6014,2219,5305,5246,320,
所得税费用(万元),861,432,266,926,975,373,222,1097,814,951,343,770,763,-13,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4539,2416,1118,5925,4423,1925,816,5732,3910,5063,1876,4534,4483,334,
归属于母公司所有者的净利润(万元),4514,2416,1118,5925,4423,1925,816,5732,3910,5063,1876,4534,4483,334,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),24,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.47,0.3,0.14,0.97,0.74,0.32,0.14,0.96,0.66,0.86,0.32,0.78,--,--,
稀释每股收益,0.47,0.3,0.14,0.97,0.74,0.32,0.14,0.96,0.66,0.86,0.32,0.78,--,--,
