报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),16259,10274,4858,43449,30651,18727,10716,45541,32965,23194,10189,50641,35491,23933,11860,41541,31047,21520,9392,45242,34422,25559,13164,54298,42946,29567,15900,52870,39946,26413,12604,36330,25673,18375,8816,24021,17916,11703,4941,32794,27007,19501,7611,78965,65841,39570,10543,55343,45104,26566,9170,
营业收入(万元),16259,10274,4858,43449,30651,18727,10716,45541,32965,23194,10189,50641,35491,23933,11860,41541,31047,21520,9392,45242,34422,25559,13164,54298,42946,29567,15900,52870,39946,26413,12604,36330,25673,18375,8816,24021,17916,11703,4941,32794,27007,19501,7611,78965,65841,39570,10543,55343,45104,26566,9170,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),17449,11184,5128,45876,32807,20937,11179,51360,36404,25476,10977,51080,36424,24263,12172,47531,33520,23172,10131,47529,35448,26007,13197,62727,44979,30506,15595,56624,41817,28030,13256,44926,32514,23409,11036,41303,26322,17134,7235,49767,33035,23149,9177,78218,63966,38172,10289,56617,43778,25347,8635,
营业成本(万元),13227,8442,4073,35522,25760,16246,9459,40619,29327,20668,8841,42221,30406,20392,10344,36988,27569,19188,8324,38219,29551,21896,11371,46119,36408,25034,13377,45553,34442,22968,11107,31723,22844,16536,8092,21749,15671,10264,4115,28916,23128,16584,6220,61159,50528,30168,7744,42673,33807,19635,6340,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,
