报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),226526,162026,77733,276325,187032,136340,60472,269798,199456,137670,63502,377947,273639,178946,76408,358688,241393,157046,78585,204362,128534,74837,32531,146982,97857,56615,29883,123760,90509,56630,26296,87054,59234,35846,16330,51694,32252,37620,33321,
营业收入(万元),226526,162026,77733,276325,187032,136340,60472,269798,199456,137670,63502,377947,273639,178946,76408,358688,241393,157046,78585,204362,128534,74837,32531,146982,97857,56615,29883,123760,90509,56630,26296,87054,59234,35846,16330,51694,32252,37620,33321,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),226253,162631,76607,276593,189364,138339,64184,271020,199405,137024,63254,385902,277527,181583,78932,353306,234640,153178,76463,193962,120235,71212,31450,137812,90644,54306,28232,112433,82395,51587,24174,78643,53651,32403,14851,46806,29461,34531,29650,
营业成本(万元),203949,148711,70472,248786,169901,124678,56876,243280,179037,124373,57386,357037,258432,170351,73729,331075,220342,144347,72397,182449,113063,67276,29643,128647,83849,49897,26616,107393,78976,49601,23368,75161,51228,30846,14231,43450,27041,31790,27163,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),7401,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1025,687,230,987,725,562,197,1324,605,207,13,818,351,3,2,1376,582,33,10,509,173,15,5,398,115,105,11,154,80,12,4,85,56,16,10,79,46,35,34,
销售费用(万元),3679,2675,1368,5019,3695,2626,1913,5690,3793,2506,1370,5951,3033,2125,1108,5670,3781,2134,1033,2388,1434,854,710,1947,1058,621,215,1094,820,521,301,960,572,435,220,624,385,391,405,
管理费用(万元),9300,10410,4889,20493,14171,9981,5058,18347,14987,9546,4423,15862,13902,9369,4546,11552,8162,5033,2090,7068,4856,3031,1141,5415,3783,2550,1308,4392,3024,1783,734,3592,1999,1103,446,1815,1329,1829,1612,
财务费用(万元),1892,1304,278,2169,1669,1080,509,2194,2124,1549,616,3669,2665,1053,811,1868,1197,1585,901,1050,438,76,16,499,513,237,63,-717,-597,-393,-232,-722,-494,-179,40,183,137,397,200,
资产减值损失(万元),-993,-1155,-631,-861,-796,-588,-368,185,-1141,-1158,-555,2565,-857,-1317,-1264,1766,577,46,32,498,271,-41,-66,905,1326,895,19,117,93,64,-1,-435,289,183,-96,655,523,89,237,
