报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),23267,15388,6423,31039,20627,13168,5184,28930,11978,30247,22761,22156,
营业收入(万元),23267,15388,6423,31039,20627,13168,5184,28930,11978,30247,22761,22156,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),20067,13199,5529,25777,17464,11617,4703,25219,11643,25840,21438,21355,
营业成本(万元),15827,10334,4218,21470,14346,9580,3694,20674,9151,22074,18487,18219,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),216,142,107,291,165,116,81,259,169,151,72,100,
销售费用(万元),1390,925,230,1339,808,608,220,1082,480,920,707,692,
管理费用(万元),2466,1724,991,3056,2424,1497,893,3393,1744,2316,1999,2273,
财务费用(万元),272,111,25,-435,-248,-148,-11,-210,143,197,142,152,
资产减值损失(万元),-103,-37,-42,56,-30,-36,-174,21,-44,182,32,-81,
公允价值变动收益(万元),-124,-143,21,-56,-48,-48,--,77,194,-161,119,--,
投资收益(万元),-22,-15,-18,-46,-30,-18,--,227,196,205,13,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3053,2031,898,5160,3085,1484,482,4015,725,4450,1455,800,
营业外收入(万元),394,155,103,622,519,333,137,319,147,161,165,296,
营业外支出(万元),9,4,0,1295,63,56,6,63,25,51,48,45,
非流动资产处置损失(万元),--,--,--,8,--,--,--,21,7,12,0,5,
利润总额(万元),3438,2182,1000,4486,3540,1761,613,4270,848,4560,1572,1052,
所得税费用(万元),522,342,150,686,578,302,106,776,241,659,273,219,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2916,1840,850,3801,2963,1460,508,3494,607,3901,1299,832,
归属于母公司所有者的净利润(万元),2933,1869,850,3907,3027,1509,541,3482,624,3904,1299,832,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-17,-29,0,-106,-64,-49,-33,12,-18,-3,-0,--,
基本每股收益,0.16,0.11,0.06,0.26,0.2,0.1,0.04,0.24,0.04,--,--,--,
稀释每股收益,0.16,0.11,0.06,0.26,0.2,0.1,0.04,0.24,0.04,--,--,--,
