报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),24309,111181,69371,41016,22056,91920,91387,46480,19637,79105,63968,46956,25430,92984,75813,41562,19154,73962,58898,32073,14056,58911,44795,27359,10725,48875,35442,21238,33371,24342,17801,
营业收入(万元),24309,111181,69371,41016,22056,91920,91387,46480,19637,79105,63968,46956,25430,92984,75813,41562,19154,73962,58898,32073,14056,58911,44795,27359,10725,48875,35442,21238,33371,24342,17801,
利息收入(万元),0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,0,0,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
已赚保费(万元),0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,0,0,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
手续费及佣金收入(万元),0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,0,0,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),18612,103938,65009,37279,17623,81414,68491,37566,15670,69870,48979,33628,17362,68153,55121,31191,13537,55625,45616,24991,10405,46349,36200,21649,9054,40466,28648,17004,28734,22879,17712,
营业成本(万元),9360,51774,33941,19498,9248,42476,42390,22184,8647,30265,23516,17396,9187,34162,31094,16911,7857,28159,27564,14630,6723,26902,22258,12832,5239,24048,17795,10521,15771,11987,7893,
利息支出(万元),0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,0,0,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
手续费及佣金支出(万元),0,0,0,0,0,0,0,0,0,--,0,0,--,--,--,0,0,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),0,0,0,0,0,0,0,0,0,--,0,0,--,--,--,0,0,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
赔付支出净额(万元),0,0,0,0,0,0,0,0,0,--,0,0,--,--,--,0,0,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),0,0,0,0,0,0,0,0,0,--,0,0,--,--,--,0,0,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
保单红利支出(万元),0,0,0,0,0,0,0,0,0,--,0,0,--,--,--,0,0,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
分保费用(万元),0,0,0,0,0,0,0,0,0,--,0,0,--,--,--,0,0,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),114,984,629,258,159,1154,882,294,145,1185,813,336,196,1239,1002,351,91,900,580,387,101,754,607,394,109,612,475,260,357,266,162,
销售费用(万元),3416,18870,14011,8365,3684,19798,14806,8833,3926,21302,14455,8950,4352,19164,12817,7211,2783,16032,10771,5351,1977,12306,8491,5232,2318,10109,6486,3975,7965,6690,6501,
管理费用(万元),3116,15532,8751,5531,2618,12711,6789,4388,1950,9770,5846,3778,1908,9190,6149,4042,1895,8879,5257,3275,1600,6933,4818,2852,1454,5203,3640,2129,4222,3110,2773,
财务费用(万元),1380,7774,3857,1817,739,1574,281,63,37,1497,1488,1428,892,2029,1417,946,377,-449,-485,-252,-278,-1466,-1263,-95,-66,63,105,97,300,274,268,
资产减值损失(万元),1226,9005,3819,1811,1175,3701,3342,1804,965,5852,2861,1741,828,2369,2642,1730,534,2103,1928,1599,281,921,1289,434,--,430,147,22,118,551,115,
公允价值变动收益(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
投资收益(万元),323,232,283,165,-232,-351,-122,-13,247,286,-16,16,0,0,0,-1,2,-47,4,4,--,7,0,0,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),256,-118,6,-109,-232,-372,-127,-17,247,--,-16,16,0,0,0,-1,--,2,0,0,0,--,0,0,--,--,--,--,--,--,--,
汇兑收益(万元),0,0,0,0,0,0,0,0,0,--,0,0,0,0,--,0,--,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7147,11801,5059,4131,4201,10155,22774,8901,4214,9521,14972,13343,8067,24832,20692,10370,5620,18291,13287,7086,3651,12569,8595,5710,1671,8409,6794,4234,4637,1463,89,
营业外收入(万元),283,1390,4779,2818,2202,2715,4051,3119,1861,3666,3779,2931,1491,2358,1995,1686,1297,2855,2081,1542,851,2255,1198,587,75,1318,668,640,1117,684,614,
营业外支出(万元),1,123,129,25,0,80,35,10,0,45,12,12,9,186,59,4,2,62,8,7,7,46,21,21,21,73,42,33,42,74,97,
非流动资产处置损失(万元),--,--,17,17,0,1,0,0,0,41,0,0,0,51,0,0,--,25,0,0,0,--,0,0,--,--,--,--,7,--,--,
利润总额(万元),7428,13067,9709,6924,6403,12790,26790,12009,6074,13142,18740,16263,9550,27003,22627,12052,6915,21084,15359,8621,4495,14777,9772,6275,1725,9654,7419,4841,5711,2073,606,
所得税费用(万元),1377,3378,1933,1178,1742,3178,3350,1448,719,2379,2983,3098,1858,4445,3687,1867,1390,3462,2121,1545,800,2369,1152,1186,317,1493,1340,955,979,368,-72,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6051,9689,7775,5746,4661,9612,23439,10562,5356,10763,15757,13165,7692,22559,18941,10186,5525,17621,13238,7076,3694,12408,8619,5089,1407,8161,6079,3886,4733,1705,677,
归属于母公司所有者的净利润(万元),5522,9271,7401,5404,4299,8923,22763,10187,5330,10582,15067,12512,7461,22309,18390,9904,5271,17414,12922,6990,3556,12378,8556,5045,1421,7905,5879,3742,4525,1697,545,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,--,--,--,--,--,--,--,
少数股东损益(万元),529,418,375,342,362,689,676,374,25,181,690,653,231,250,551,282,254,207,316,86,138,30,63,44,-14,256,200,144,208,8,132,
基本每股收益,0.07,0.12,0.09,0.07,0.05,0.11,0.29,0.13,0.07,0.14,0.2,0.17,0.13,0.39,0.32,0.23,0.12,0.4,0.29,0.16,0.18,0.62,0.43,0.25,0.11,0.75,0.59,0.37,0.45,0.17,0.05,
