报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),28698,19337,8800,40712,28650,17748,8900,39588,18454,40118,32056,25406,
营业收入(万元),28698,19337,8800,40712,28650,17748,8900,39588,18454,40118,32056,25406,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),24288,16696,7611,34262,23430,14892,7570,33778,15847,34457,26961,21559,
营业成本(万元),19021,12631,6197,27545,19524,12243,6267,26760,12770,27268,21664,17286,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),142,84,71,300,215,139,120,456,223,461,683,1420,
销售费用(万元),922,503,304,1503,1056,678,395,1567,687,1467,942,703,
管理费用(万元),3378,2304,926,3776,2513,1734,714,3761,1717,3790,2898,1837,
财务费用(万元),37,45,43,207,139,100,74,414,301,410,263,-97,
资产减值损失(万元),789,1128,71,930,-18,-2,-0,820,148,1061,512,410,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),74,74,74,22,8,--,1,--,--,--,--,22,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4484,2716,1263,6472,5227,2856,1330,5810,2608,5661,5095,3869,
营业外收入(万元),293,291,81,116,111,106,100,336,9,84,33,14,
营业外支出(万元),4,0,0,1,1,0,0,22,20,48,12,13,
非流动资产处置损失(万元),1,0,--,0,0,0,0,1,--,0,12,7,
利润总额(万元),4773,3007,1344,6588,5337,2962,1430,6125,2597,5697,5115,3870,
所得税费用(万元),721,538,202,1085,907,528,229,1031,524,950,828,634,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4053,2469,1142,5502,4430,2434,1201,5094,2073,4747,4287,3236,
归属于母公司所有者的净利润(万元),4053,2469,1142,5502,4430,2434,1201,5094,2073,4747,4287,3236,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.33,0.33,0.18,0.87,0.44,0.38,0.19,0.82,0.34,0.79,0.76,0.59,
稀释每股收益,0.33,0.33,0.18,0.87,0.44,0.38,0.19,0.82,0.34,0.79,0.76,0.59,
