报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),14463,52207,40446,28626,13211,48808,36484,24995,11611,41868,31578,22951,10601,41200,29954,20733,9652,34911,29067,28039,
营业收入(万元),14463,52207,40446,28626,13211,48808,36484,24995,11611,41868,31578,22951,10601,41200,29954,20733,9652,34911,29067,28039,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12176,44016,33701,23007,10729,40871,29779,19851,9293,35852,26481,18980,8777,35377,25278,17191,8208,30185,25322,22334,
营业成本(万元),9621,33583,26598,18576,8662,32038,23691,16026,7215,27256,20461,14666,6864,26616,19101,13135,6252,22380,18881,16358,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),72,560,412,261,110,463,197,138,50,257,163,117,28,271,199,126,51,196,168,146,
销售费用(万元),828,3508,2499,1578,789,3084,2247,1439,708,2655,1979,1325,728,2513,1858,1134,646,2130,1717,1425,
管理费用(万元),1381,5610,3718,2319,1139,5217,3610,2370,1169,4842,3263,2370,1003,4367,2977,2069,932,3837,3590,3458,
财务费用(万元),185,490,320,135,-33,-92,-194,-281,23,692,589,481,156,1390,957,627,320,1547,863,818,
资产减值损失(万元),90,266,153,137,62,161,229,160,127,149,26,20,-3,220,187,100,8,95,103,129,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),51,899,2289,185,130,342,328,251,--,269,1,1,1,4,1,2,1,4,3,--,
对联营企业和合营企业的投资收益(万元),--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2471,9262,9034,5805,2612,8279,7033,5396,2319,6285,5099,3972,1825,5827,4677,3544,1445,4730,3748,5705,
营业外收入(万元),3,398,305,193,64,254,345,116,43,150,140,47,38,217,121,142,24,145,255,121,
营业外支出(万元),--,351,110,8,1,217,59,56,2,240,221,99,98,23,20,10,8,94,99,155,
非流动资产处置损失(万元),--,--,2,--,--,153,12,--,1,16,11,--,--,9,8,8,--,16,43,--,
利润总额(万元),2473,9308,9229,5990,2674,8316,7320,5456,2359,6195,5018,3921,1765,6021,4778,3675,1461,4781,3905,5670,
所得税费用(万元),422,1242,1327,949,395,1269,1319,950,364,971,865,701,322,932,820,619,232,785,456,686,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2051,8066,7902,5041,2279,7046,6001,4507,1995,5224,4153,3220,1443,5089,3959,3056,1229,3996,3448,4984,
归属于母公司所有者的净利润(万元),2051,8041,7902,5054,2271,7079,6032,4552,1969,5175,4153,3220,1443,5089,3959,3056,1229,3996,3448,4976,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-44,
少数股东损益(万元),--,25,--,-13,8,-32,-31,-45,26,49,--,--,--,--,--,--,--,--,--,9,
基本每股收益,0.1,0.38,0.38,0.24,0.11,0.34,0.29,0.22,0.09,0.28,0.22,0.19,0.09,0.32,0.25,0.19,0.08,0.25,0.22,0.4,
稀释每股收益,0.1,0.38,0.38,0.24,0.11,0.34,0.29,0.22,0.09,0.28,0.22,0.19,0.09,0.32,0.25,0.19,0.08,0.25,0.22,0.4,
