报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
营业总收入(万元),28714,168259,110872,75097,36959,179591,95348,59552,22432,112744,50444,32001,14361,96642,50779,31446,13176,79043,44412,25615,10915,58488,40459,25163,11900,67748,45649,29728,11400,52460,27450,15603,7055,54734,41821,29492,15788,41465,25035,16509,5254,24717,15277,8355,17431,10070,8338,5889,
营业收入(万元),28714,168259,110872,75097,36959,179591,95348,59552,22432,112744,50444,32001,14361,96642,50779,31446,13176,79043,44412,25615,10915,58488,40459,25163,11900,67748,45649,29728,11400,52460,27450,15603,7055,54734,41821,29492,15788,41465,25035,16509,5254,24717,15277,8355,17431,10070,8338,5889,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),29190,165603,108550,73752,36707,174121,91740,58101,21331,104110,47889,31426,14093,90426,46769,30387,12472,73449,40027,24423,10498,54838,36147,22741,10736,59957,40317,25975,9664,46391,24482,14401,6985,50703,38127,26237,13876,34626,20824,14094,4502,19676,12052,6920,13165,7311,7157,5368,
营业成本(万元),19653,124475,80829,55926,29358,136573,67476,42394,15017,77549,31980,20831,9837,68539,34067,21958,9057,53491,27048,16348,6817,37529,25185,15944,7544,44372,30457,20012,7226,32938,16474,9082,4447,39085,30684,21153,12065,26274,16140,10598,3322,15313,9561,5377,10939,5738,5805,4515,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
