报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),10125,6773,2473,13749,9552,4893,2330,14197,11995,6577,2200,17099,13933,7654,2233,21207,16195,8567,2646,27111,20023,10490,3948,29283,19871,11319,4188,32104,23112,13654,5526,29903,22030,12062,4901,26091,19842,11249,5282,27420,21227,11111,4788,23460,17019,9653,3798,23253,15503,8887,4617,
营业收入(万元),10125,6773,2473,13749,9552,4893,2330,14197,11995,6577,2200,17099,13933,7654,2233,21207,16195,8567,2646,27111,20023,10490,3948,29283,19871,11319,4188,32104,23112,13654,5526,29903,22030,12062,4901,26091,19842,11249,5282,27420,20520,11111,4788,23460,17019,9653,3798,23253,15503,8887,4617,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,0,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,0,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,0,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,0,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,707,0,--,--,0,0,0,--,0,0,0,
营业总成本(万元),9982,6705,2450,13567,9752,5134,2294,13776,11659,6540,2188,17137,13831,7575,2183,21880,16440,8740,2779,33625,22722,13423,6607,34803,24687,14654,5765,35053,25693,15813,6751,37438,28553,17305,7791,37865,28218,16923,8238,34504,19887,12233,5241,22969,23130,13952,6232,24340,16512,9867,4779,
营业成本(万元),9096,6116,2282,12403,8881,4569,2067,12624,10840,6032,2023,15940,12891,6999,2070,19896,15036,8033,2533,24323,17765,9214,3371,26428,17865,10121,3673,29745,21470,12671,5157,28013,20713,11405,4668,24870,18848,10659,5063,26228,19820,10374,4673,23024,16961,9772,3969,22491,15368,8777,4536,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,--,--,0,0,--,--,0,0,0,--,0,0,0,
