报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),580711,414016,267752,134179,483662,337064,210839,103134,453221,317981,206313,99775,342058,243828,149962,73932,362036,279628,192805,84500,327928,235079,148904,73810,313462,229027,156063,83468,295162,211532,117868,57449,230239,166204,105460,50652,144167,90902,55589,26201,106306,77979,49456,23211,110345,78944,51845,23188,76929,55558,34360,16788,
营业收入(万元),580711,414016,267752,134179,483662,337064,210839,103134,453221,317981,206313,99775,342058,243828,149962,73932,362036,279628,192805,84500,327928,235079,148904,73810,313462,229027,156063,83468,295162,211532,117868,57449,230239,166204,105460,50652,144167,90902,55589,26201,106306,77979,49456,23211,110345,78944,51845,23188,76929,55558,34360,16788,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,
营业总成本(万元),419179,292323,185690,84824,329211,207962,131998,66580,339583,218955,142691,71641,294020,154534,93423,45754,234883,178983,125981,56913,231215,164579,106543,54312,232589,161132,105831,54066,192322,127652,89322,41553,174611,120179,77969,38355,120439,73865,43266,20345,78358,54149,31621,14272,54743,39369,24880,11121,35498,23865,15164,7097,
营业成本(万元),285821,197673,128286,65694,249864,159124,102130,51131,253293,164366,106704,52341,167875,111981,68287,33706,170526,130943,91623,38973,152620,108045,69305,35406,151073,101783,66462,34211,118253,76955,56154,25673,110119,72956,46770,22477,70658,41960,25636,11547,44538,30636,17806,7653,33867,24688,15283,6678,20995,14369,8978,3782,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,
营业税金及附加(万元),4974,3251,2466,1022,3859,2312,1616,707,6629,4610,4085,3232,12264,9128,5199,2513,13102,10188,7215,2888,11596,8369,5330,2690,11277,8181,5614,2983,10527,7558,4368,2151,7737,5611,3659,1642,4782,3161,1994,952,3670,2643,1675,800,3743,2702,1792,815,2469,1783,1101,542,
销售费用(万元),1942,1226,662,227,2013,1366,779,194,1864,1176,694,320,1410,1064,701,222,478,281,209,11,18,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,0,0,0,--,0,0,0,0,0,0,0,0,
管理费用(万元),20964,7569,4220,1686,18367,7844,4052,1789,13853,6858,4132,2420,13401,6283,2978,1315,8849,4538,2944,1596,8753,4044,2541,1233,7997,4331,2546,1252,8775,4589,3213,1151,6233,3291,2163,1003,6772,3600,2660,1118,5401,2450,1739,896,5023,2869,1976,972,4536,2590,1756,653,
财务费用(万元),105501,82623,50055,16193,55063,37314,23421,12759,63944,41946,27076,13327,37070,26079,16259,7999,41928,33032,23990,13444,58228,44122,29367,14984,62242,46838,31209,15619,54766,38550,25587,12578,50522,38320,25377,13232,38227,25146,12976,6728,24787,18419,10401,4922,12269,9269,5988,2814,7084,5123,3329,2119,
资产减值损失(万元),--,--,--,1,45,--,--,--,--,--,--,--,62000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,-38,--,0,0,-159,-159,-159,-159,414,0,0,0,
公允价值变动收益(万元),13440,12793,1017,-8984,-14636,-10436,-6118,-1614,7499,-220,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,-233,-233,-209,-77,629,208,134,60,61,24,0,0,0,0,0,0,
投资收益(万元),55559,48535,28861,13453,52885,40549,24659,9790,43398,33429,22736,6244,115499,22844,13662,6033,18704,17162,10830,5120,18568,14358,8932,3851,12910,10598,6845,3502,12770,11789,13571,6542,29832,20680,13216,6484,33297,31459,21383,7432,27599,22390,15895,7429,19078,18613,9717,6628,18555,15781,9906,5048,
对联营企业和合营企业的投资收益(万元),52096,45914,28528,13453,48922,36500,21150,9302,30610,22242,12071,6244,24797,22091,13362,6033,18704,17162,10830,5120,18568,14358,8932,3851,12910,10598,6845,3502,12770,11789,13571,6542,29832,20680,13216,6484,33297,31459,21383,7405,27437,22390,15895,7429,19046,0,0,6628,18555,0,0,5048,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,
营业利润(万元),453259,203707,130133,53773,190844,159215,97381,44730,164535,132235,86358,34379,163537,112138,70200,34211,145857,117807,77654,32708,115281,84858,51293,23349,93783,78492,57077,32904,115610,95669,42117,22438,85460,66706,40707,18782,56793,48263,33497,13211,56176,46428,33865,16427,74742,58213,36682,18695,59986,47474,29102,14740,
营业外收入(万元),1743,1248,772,210,1112,2797,2663,2585,725,285,135,4,3993,150,105,91,151054,151271,150724,147,578,418,78,37,295,27,20,19,185,32,11,2,807,806,784,670,363,7,3,3,52,2,900,490,15583,14000,13669,13246,3101,1542,1163,661,
营业外支出(万元),484,335,87,37,391,257,143,14,3016,166,60,58,297,240,171,164,219,188,168,90,24441,272,92,10,436,22,20,6,134,43,33,21,569,201,67,0,140,16,9,8,150,108,76,3,12944,14,11,1,52,50,47,4,
非流动资产处置损失(万元),--,--,--,--,--,60,25,2,2696,16,7,2,184,176,171,164,45,7,7,0,24285,152,22,--,368,14,10,5,21,--,1,1,437,--,0,0,9,--,--,--,14,--,0,--,0,0,0,0,0,0,0,0,
利润总额(万元),454518,204619,130818,53946,191564,161755,99902,47301,162245,132354,86433,34325,167233,112048,70134,34137,296692,268891,228211,32764,91417,85004,51279,23377,93642,78498,57077,32916,115662,95658,42095,22419,85698,67311,41423,19452,57016,48254,33492,13206,56079,46322,34689,16913,77381,72199,50339,31940,63035,48966,30218,15397,
所得税费用(万元),96645,39994,26775,10480,36964,31413,20201,9832,30603,25838,17059,7532,17718,22142,14003,7056,69545,60646,52331,6180,16341,17827,10688,4908,20984,17776,13083,7606,23708,21426,8486,4257,14691,10942,6556,2953,4483,3437,1922,1013,6626,4159,3308,1709,10663,8408,5947,1908,3990,4883,2982,1573,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,
净利润(万元),357873,164626,104043,43466,154600,130342,79701,37469,131642,106516,69374,26793,149515,89906,56132,27082,227147,208245,175880,26585,75076,67177,40591,18469,72658,60721,43993,25310,91954,74232,33608,18161,71007,56369,34868,16499,52533,44817,31570,12192,49453,42162,31381,15204,66718,63791,44392,30032,59045,44083,27236,13824,
归属于母公司所有者的净利润(万元),344005,152075,96865,39705,142640,121095,74173,34859,116935,94676,61490,25168,155266,85292,53896,25583,218688,200497,169733,23771,71969,63519,38554,17184,68453,57857,41882,23829,87515,70718,35252,18606,74581,57996,35950,16895,54022,45520,31341,12126,50319,42847,31805,15340,67360,64339,44441,29906,57877,43275,26722,13583,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9609,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
