报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),38492,25273,15112,45755,36173,24078,13948,45717,36129,46019,46237,42475,34692,
营业收入(万元),38492,25273,15112,45755,36173,24078,13948,45717,36129,46019,46237,42475,34692,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),29811,19662,11470,34923,26398,17610,9911,33414,25640,34501,34944,34323,27648,
营业成本(万元),18876,12610,7743,21827,17410,11861,6826,21395,16615,22527,22158,21248,18524,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),600,366,234,699,536,352,192,672,544,660,677,567,410,
销售费用(万元),7454,5013,2619,8219,5634,3720,2014,7838,5560,7780,7593,5898,4101,
管理费用(万元),2888,1682,885,4041,2728,1688,877,3544,2947,3569,3904,5679,4654,
财务费用(万元),-7,-10,-11,136,91,-10,4,-37,-24,-31,66,80,-41,
资产减值损失(万元),1,-0,1,1,-1,-2,-1,1,-1,-4,547,850,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,11,-11,
投资收益(万元),1280,739,297,27,27,26,26,1,1,1,-10,17,42,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,9,37,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9960,6351,3939,10859,9801,6494,4063,12304,10489,11518,11283,8180,7076,
营业外收入(万元),370,335,209,1442,530,222,8,314,72,57,32,116,31,
营业外支出(万元),4,0,0,5,5,4,--,98,--,3,10,49,1,
非流动资产处置损失(万元),4,--,--,1,--,1,--,1,--,3,2,35,--,
利润总额(万元),10326,6685,4147,12296,10327,6712,4070,12520,10561,11572,11305,8248,7106,
所得税费用(万元),2540,1638,1038,3119,2586,1697,1019,3116,2664,2922,2880,2528,2108,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7786,5047,3109,9177,7741,5015,3052,9404,7897,8650,8425,5720,4998,
归属于母公司所有者的净利润(万元),7786,5047,3109,9177,7741,5015,3052,9404,7897,8650,8425,5698,4991,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,197,653,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,22,7,
基本每股收益,0.61,0.39,0.24,0.93,0.81,0.52,0.32,0.98,0.82,0.9,0.88,0.59,--,
稀释每股收益,0.61,0.39,0.24,0.93,0.81,0.52,0.32,0.98,0.82,0.9,0.88,0.59,--,
