报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),7213,31716,22902,14933,7533,27076,17356,10640,6962,41904,31311,20892,10426,50209,30583,16231,6763,28675,19108,11809,4956,24366,18379,11286,4682,26910,19140,10922,20567,18348,17152,
营业收入(万元),7213,31716,22902,14933,7533,27076,17356,10640,6962,41904,31311,20892,10426,50209,30583,16231,6763,28675,19108,11809,4956,24366,18379,11286,4682,26910,19140,10922,20567,18348,17152,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),6951,31213,21675,14158,7107,24761,15725,9682,6376,35072,25112,17568,9489,40367,23872,13192,6142,23396,15721,9929,4177,18819,14123,8896,3846,21539,15065,8222,15580,14018,13542,
营业成本(万元),4450,20181,13857,9067,4661,17061,10294,6155,3972,26270,19311,12978,7408,29821,17089,9395,4346,13996,9054,5696,2409,11614,8784,5431,2275,12510,8714,4985,9564,8455,8008,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),125,750,621,488,145,546,176,76,60,315,193,77,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,4,3,--,
销售费用(万元),110,581,264,172,87,602,497,371,163,1007,628,384,202,844,538,276,149,627,439,292,109,518,415,290,109,479,332,197,407,238,172,
管理费用(万元),1355,5758,4024,2679,1252,5866,4269,2954,1745,6689,4489,2976,1469,7339,4279,2860,1368,6188,4328,2634,1014,4695,3761,2600,1129,5973,4272,1894,3924,3447,2862,
财务费用(万元),903,5105,2801,1744,962,71,482,85,410,296,445,1107,397,1717,1964,659,251,2538,1999,1375,679,1978,1161,566,363,2347,1603,1098,1739,1920,1821,
资产减值损失(万元),9,-1162,109,10,--,614,6,42,26,494,45,45,12,642,--,--,27,43,-101,-70,-35,10,-3,7,-31,225,141,45,-58,-47,679,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),451,3119,1227,775,427,2315,1632,958,586,6832,6199,3324,937,9843,6711,3039,621,5279,3387,1881,780,5548,4257,2390,836,5371,4074,2701,4987,4330,3609,
营业外收入(万元),--,0,586,511,440,314,216,125,182,748,495,407,353,1145,769,577,357,1068,967,581,107,948,797,155,6,987,182,177,754,706,191,
营业外支出(万元),0,57,56,36,--,4,3,--,--,2,1,1,1,0,0,0,--,--,--,--,--,--,--,0,--,--,--,--,3,1,43,
非流动资产处置损失(万元),--,--,--,--,--,3,3,--,--,2,1,1,1,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,3,1,32,
利润总额(万元),451,3063,1757,1250,866,2625,1844,1083,768,7578,6693,3730,1290,10987,7480,3616,978,6347,4354,2461,886,6495,5054,2546,842,6359,4257,2877,5739,5035,3757,
所得税费用(万元),20,525,80,88,73,166,212,119,113,891,1486,824,366,1893,1807,828,333,1106,746,413,154,932,719,346,116,900,517,423,471,372,243,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),432,2537,1678,1162,793,2459,1632,964,656,6687,5207,2906,923,9093,5674,2788,645,5242,3608,2049,733,5563,4335,2200,725,5459,3739,2454,5268,4663,3514,
归属于母公司所有者的净利润(万元),432,2537,1678,1162,793,2459,1632,964,656,6687,5207,2906,923,9093,5674,2788,645,5242,3608,2049,733,5563,4335,2200,725,5459,3739,2454,5268,4663,3514,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.01,0.05,0.03,0.02,0.02,0.07,0.04,0.03,0.04,0.37,0.29,0.16,0.05,0.5,0.31,0.15,0.04,0.32,0.23,0.13,0.05,0.35,0.27,0.14,0.05,0.42,0.31,0.2,0.44,0.39,--,
稀释每股收益,0.01,0.05,0.03,0.02,0.02,0.07,0.04,0.03,0.04,0.37,0.29,0.16,0.05,0.5,0.31,0.15,0.04,0.32,0.23,0.13,0.05,0.35,0.27,0.14,0.05,0.42,0.31,0.2,0.44,0.39,--,
