报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),31158,144650,107708,69282,30133,97712,67121,42161,18507,152825,119070,89220,41697,203906,175938,118534,56818,241269,180802,114496,51721,205814,151946,99067,42839,179137,136393,80744,27255,102189,75023,50864,22182,78101,58140,82725,74340,
营业收入(万元),31158,144650,107708,69282,30133,97712,67121,42161,18507,152825,119070,89220,41697,203906,175938,118534,56818,241269,180802,114496,51721,205814,151946,99067,42839,179137,136393,80744,27255,102189,75023,50864,22182,78101,58140,82725,74340,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
营业总成本(万元),31081,140704,104156,66433,27811,96292,66361,41423,18910,170944,134909,97160,46318,250193,181539,121078,57412,240565,180162,113776,50803,203375,151362,100014,45220,178051,134267,79364,25949,97451,71772,48498,20959,73745,55202,78532,69599,
营业成本(万元),30599,139335,103329,67012,29151,95480,65909,41654,18098,152445,120921,86226,41952,207048,162610,106942,50016,211332,161312,100913,43664,180516,134149,88286,39518,159907,121617,71773,23160,88144,65412,44344,18860,65194,48983,71011,63391,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
营业税金及附加(万元),108,502,364,217,101,471,251,246,190,504,309,232,20,663,604,406,282,780,572,386,123,550,380,289,124,397,283,215,125,239,119,60,33,176,87,69,141,
销售费用(万元),62,202,135,86,45,217,166,124,41,2587,2614,2314,632,7834,4363,2868,1467,5991,4305,2653,1093,4608,2758,1818,714,2675,1753,1183,519,2447,1810,1183,440,2471,1775,2641,2145,
管理费用(万元),603,1887,1281,816,363,2304,2028,1455,531,6346,4914,3647,2280,8226,5383,3308,1675,7050,3742,2558,1266,5230,3863,2553,1208,3824,2757,1628,709,3007,1893,1218,584,2447,1534,2190,1587,
财务费用(万元),14,233,269,195,126,1028,579,317,372,4211,4894,3741,2025,22077,8258,7323,3410,15133,9787,6988,4376,12109,10106,6587,3283,10797,7310,4182,1357,3460,2394,1665,903,3380,2444,2571,2566,
资产减值损失(万元),-306,-1454,-1221,-1893,-1975,-3208,-2573,-2372,-322,4851,1258,1001,-592,4346,321,230,562,279,443,278,282,361,106,480,373,451,548,383,79,136,145,30,139,76,379,50,-232,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
投资收益(万元),--,--,--,--,--,--,--,--,--,5527,8949,--,--,5712,51,51,12,30,30,30,30,-79,30,30,30,30,30,30,30,20,20,20,20,0,0,25,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
营业利润(万元),96,3945,3552,2849,2323,1420,761,738,-403,-12593,-6891,-7940,-4620,-40584,-5550,-2494,-582,734,670,750,948,2359,614,-917,-2351,1116,2157,1410,1336,4757,3271,2385,1242,4356,2938,4218,4741,
营业外收入(万元),21,8,4,0,0,7,--,--,--,2727,66,35,9,148,92,18,0,565,473,298,1,867,708,663,541,582,228,153,35,239,184,42,5,116,20,0,2,
营业外支出(万元),--,10,10,--,--,12,12,12,--,48,38,38,13,99,29,14,--,28,25,19,--,13,13,11,0,5,5,5,0,8,1,--,--,54,49,43,14,
非流动资产处置损失(万元),--,--,--,--,--,12,12,12,--,13,37,37,12,3,--,--,--,--,--,0,--,--,--,--,--,2,--,2,--,0,--,--,--,0,--,0,-1,
利润总额(万元),117,3943,3546,2849,2323,1415,749,726,-403,-9915,-6863,-7943,-4625,-40534,-5486,-2490,-582,1271,1117,1029,948,3214,1309,-264,-1810,1692,2380,1558,1371,4988,3454,2427,1247,4418,2909,4175,4729,
所得税费用(万元),--,--,--,--,--,--,--,--,--,1924,-7593,-1468,-800,-5872,-1195,-693,189,545,365,437,345,1301,632,42,-460,486,680,460,333,1336,894,653,295,1197,812,1140,10,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,
净利润(万元),117,3943,3546,2849,2323,1415,749,726,-403,-11839,730,-6475,-3824,-34662,-4292,-1798,-771,726,753,592,603,1913,676,-306,-1350,1206,1700,1098,1037,3652,2560,1774,952,3221,2096,3036,4719,
归属于母公司所有者的净利润(万元),117,3943,3546,2849,2323,1415,749,726,-403,-11839,730,-6475,-3824,-34580,-4264,-1783,-763,741,756,602,607,2037,633,-347,-1399,1182,1700,1098,1037,3652,2560,1774,952,3221,2096,3034,4547,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,--,--,--,--,0,--,--,--,0,--,0,0,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-82,-27,-15,-8,-15,-4,-10,-4,-124,44,41,48,25,--,--,--,0,--,--,--,0,--,2,173,
基本每股收益,0,0.04,0.04,0.03,0.03,0.02,0.01,0.01,-0,-0.13,0.01,-0.07,-0.04,-0.37,-0.05,-0.02,-0.02,0.02,0.02,0.01,0.03,0.13,0.04,-0.02,-0.09,0.08,0.11,0.07,0.13,0.5,0.36,0.26,0.16,0.56,0.36,0.52,0.9,
稀释每股收益,0,0.04,0.04,0.03,0.03,0.02,0.01,0.01,-0,-0.13,0.01,-0.07,-0.04,-0.37,-0.05,-0.02,-0.02,0.02,0.02,0.01,0.03,0.13,0.04,-0.02,-0.09,0.08,0.11,0.07,0.13,0.5,0.36,0.26,0.16,0.56,0.36,0.52,0.9,
