报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),529162,376442,217045,653195,466367,306583,145090,495951,345706,237992,129469,419222,308082,212364,117158,397772,299025,207811,110907,369248,274314,183667,85779,304495,221219,145353,76661,262977,200682,133813,68793,229307,163557,107943,173366,124335,154178,131446,
营业收入(万元),529162,376442,217045,653195,466367,306583,145090,495951,345706,237992,129469,419222,308082,212364,117158,397772,299025,207811,110907,369248,274314,183667,85779,304495,221219,145353,76661,262977,200682,133813,68793,229307,163557,107943,173366,124335,154178,131446,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),492530,347100,202698,612182,433813,280981,133832,448963,313901,211941,114636,385122,279493,189523,105511,369948,273911,189264,101075,341995,251696,167389,78781,279135,199636,130021,69762,238986,180358,119515,61707,205763,145830,95975,157661,113884,147966,128851,
营业成本(万元),377761,276147,159106,471796,330998,218517,102522,330907,226145,156407,86167,289260,211583,147210,84055,279577,211340,148756,81520,264746,197154,133754,61194,219561,159211,103784,54944,189540,143618,94420,48396,164694,118302,78037,122315,87264,124766,110678,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),17108,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),4348,2816,1288,4787,3427,2433,584,3950,2358,1597,905,2817,2191,1633,670,2664,2263,1571,1007,2248,1760,1048,483,1715,1241,878,453,1604,1339,1019,430,987,796,475,1022,814,536,4,
销售费用(万元),76159,47934,28849,91899,71521,40313,22042,87670,65624,41182,20072,66129,47548,29415,15997,61669,42819,27958,14048,49634,36156,21301,12250,41479,28697,18826,11111,34997,26561,18363,9740,29158,20198,12853,27554,22016,16526,13121,
管理费用(万元),13717,18389,9514,39213,24895,17480,8431,29515,20764,13237,7396,30012,20970,12450,5453,26935,18457,11553,4940,24256,15332,9918,4748,17402,11913,7550,3566,12903,8888,5645,2759,10239,6204,3971,5913,3411,4478,3807,
财务费用(万元),2918,2569,3641,3827,2689,1057,118,-3428,-1871,-1430,96,-3832,-2677,-1042,-666,-1658,-1538,-1115,-440,659,544,499,106,-1511,-1606,-1196,-311,-559,-51,64,271,796,484,220,618,592,1599,915,
资产减值损失(万元),518,-756,301,660,283,1180,135,350,881,948,--,735,-122,-142,--,762,570,541,--,452,749,868,--,488,179,179,--,501,3,3,112,-112,-155,418,239,-214,60,325,
公允价值变动收益(万元),--,--,--,0,0,0,0,43,43,-670,-2344,-43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),2074,320,305,3005,-2686,-3920,443,2498,2116,1299,264,2324,1751,964,548,2199,1085,861,640,1830,1387,1163,715,-14,-17,-17,-6,7,11,11,--,0,-0,-0,-3,0,-92,0,
对联营企业和合营企业的投资收益(万元),--,76,--,22,--,1656,--,1656,--,771,--,2020,--,964,--,2199,--,861,--,1794,--,1150,--,-14,--,-17,--,-8,-3,-3,--,0,0,-0,-3,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),45322,33631,17795,49314,30089,21903,11702,49530,33964,26680,12754,36381,30340,23805,12195,30022,26199,19408,10472,29083,24006,17442,7713,25346,21567,15316,6892,23997,20335,14309,7086,23545,17727,11968,15701,10451,6120,2595,
营业外收入(万元),522,367,265,1010,4272,3670,3380,2798,1525,1106,255,1704,696,394,166,1369,1046,678,218,964,647,473,380,1007,695,727,575,1949,1063,931,165,852,601,278,660,504,80,92,
营业外支出(万元),199,188,65,399,266,126,74,415,260,203,133,199,146,93,61,155,104,64,14,166,144,111,92,174,152,104,38,156,61,40,23,336,286,276,271,157,156,1,
非流动资产处置损失(万元),--,--,--,--,--,13,--,100,--,81,--,79,--,60,--,21,--,2,--,25,--,18,--,30,--,17,--,12,--,--,--,35,0,0,53,0,0,0,
利润总额(万元),45645,33811,17996,49925,34094,25447,15008,51913,35229,27583,12876,37886,30890,24106,12300,31236,27140,20022,10676,29882,24509,17803,8000,26178,22109,15939,7430,25791,21338,15201,7228,24061,18042,11969,16090,10798,6045,2686,
所得税费用(万元),8053,5634,3299,7894,5911,4118,2512,8882,5906,4586,2219,5983,5273,4019,1983,4547,4530,3158,2330,5066,3954,3179,1459,4109,4039,3019,1364,4536,3916,2751,1158,4252,3310,2287,2815,1840,682,154,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
净利润(万元),37592,28177,14696,42031,28184,21329,12496,43031,29323,22996,10657,31903,25617,20087,10317,26689,22610,16864,8347,24815,20555,14624,6541,22069,18070,12921,6066,21255,17422,12450,6070,19808,14733,9683,13275,8958,5363,2532,
归属于母公司所有者的净利润(万元),36859,27650,14625,41340,27504,21373,12596,43117,29368,23031,10656,31910,25617,20087,10317,26689,22659,16685,8226,24772,20527,14656,6614,21674,17681,12666,5927,20429,16765,11917,5752,18587,13704,9044,12579,8388,5010,2480,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,271,126,
少数股东损益(万元),733,526,72,691,680,-43,-101,-85,-45,-35,0,-7,--,--,--,0,-49,178,121,44,28,-32,-72,395,389,255,139,826,657,533,319,1221,1028,638,696,570,353,53,
基本每股收益,0.64,0.63,0.33,0.94,0.63,0.49,0.29,0.98,0.67,0.52,0.24,0.73,0.58,0.46,0.23,0.61,0.51,0.38,0.21,0.62,0.51,0.37,0.33,1.08,0.88,0.63,0.3,1.04,0.87,0.62,0.29,1.24,0.91,0.6,0.84,0.6,0.5,0.29,
稀释每股收益,0.64,0.63,0.33,0.94,0.63,0.49,0.29,0.98,0.67,0.52,0.24,0.73,0.58,0.46,0.23,0.61,0.51,0.38,0.21,0.62,0.51,0.37,0.33,1.08,0.88,0.63,0.3,1.04,0.87,0.62,0.29,1.24,0.91,0.6,0.84,0.6,0.5,0.29,
