报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),22335,14809,7178,29625,21712,13955,6457,24411,27058,18041,16275,
营业收入(万元),22335,14809,7178,29625,21712,13955,--,24411,27058,18041,16275,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),17762,12022,5949,23154,16993,11206,--,20026,21745,13975,12612,
营业成本(万元),12921,8669,4261,16658,12242,8048,--,13410,16365,9743,8912,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),160,104,68,328,256,191,--,360,221,208,184,
销售费用(万元),1033,628,315,1431,1002,690,--,1381,1081,844,570,
管理费用(万元),3942,2682,1418,4853,3637,2427,--,4711,3936,3350,2783,
财务费用(万元),-357,-113,-106,-244,-180,-129,--,-226,-337,-208,-64,
资产减值损失(万元),63,52,-7,127,35,-21,--,389,480,38,228,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,17,54,18,
投资收益(万元),32,13,2,-19,-18,-12,--,-1,90,-15,0,
对联营企业和合营企业的投资收益(万元),32,13,2,-19,-18,-12,--,-1,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4605,2799,1232,6452,4701,2737,1103,4384,5420,4105,3681,
营业外收入(万元),659,501,222,446,327,67,--,347,252,246,218,
营业外支出(万元),9,7,2,20,3,2,--,5,19,22,55,
非流动资产处置损失(万元),2,0,0,11,1,1,--,1,14,2,--,
利润总额(万元),5254,3293,1452,6877,5026,2801,1167,4726,5653,4329,3844,
所得税费用(万元),687,440,229,950,744,337,--,493,807,643,540,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4567,2853,1223,5927,4282,2464,1008,4233,4846,3686,3304,
归属于母公司所有者的净利润(万元),4568,2853,1223,5927,4282,2464,1008,4233,4846,3686,3304,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-0,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.72,0.49,0.22,1.07,0.77,0.45,0.18,0.77,0.88,0.67,0.61,
稀释每股收益,0.72,0.49,0.22,1.07,0.77,0.45,--,0.77,0.88,0.67,0.61,
