报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
营业总收入(万元),20893,124715,59575,39433,11228,97320,59493,39104,13835,87729,50258,32423,12189,48921,31826,24344,3050,38651,26231,18356,7447,27562,19068,13440,3983,21765,15222,10231,18047,6429,12033,7169,
营业收入(万元),20893,124715,59575,39433,11228,97320,59493,39104,13835,87729,50258,32423,12189,48921,31826,24344,3050,38651,26231,18356,7447,27562,19068,13440,3983,21765,15222,10231,18047,6429,12033,7169,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),19810,116664,57752,38785,12357,98383,56300,37278,13599,84549,51082,32940,12364,46040,31030,23558,4236,36820,24482,16711,6853,24396,16653,11436,3498,18180,12327,7962,14439,5261,9340,5430,
营业成本(万元),15136,91028,41121,27910,8146,73854,42455,28259,9879,64848,36941,24171,8731,33440,22341,17218,1913,26147,17591,12300,4989,16856,11946,8240,2220,12637,8414,5414,10475,3717,6237,3629,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),199,1086,553,336,112,799,346,280,98,1161,582,326,152,1040,652,567,125,738,411,359,121,511,402,282,58,359,200,134,320,133,268,140,
销售费用(万元),2014,7398,5157,3302,1462,5726,3817,2490,1203,5697,4037,2295,1108,4829,3491,2203,1073,4592,3225,2084,901,3331,2461,1767,842,2717,2023,1319,1800,802,1318,772,
管理费用(万元),2605,12331,8365,5979,2802,10453,7195,4539,2161,9461,6833,4399,2192,4999,3533,2484,1230,3908,2621,1587,712,3104,1803,1092,379,1748,1178,645,1277,516,1097,767,
财务费用(万元),737,2293,1581,1023,470,683,1056,538,220,841,607,409,209,115,99,66,7,-23,-30,-60,-55,-311,-272,-199,-102,113,262,199,255,77,141,65,
资产减值损失(万元),-881,2529,975,234,-633,6868,1430,1172,39,2542,2083,1339,-28,1616,913,1021,-112,1460,664,442,184,905,313,254,101,606,249,252,311,15,279,57,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
投资收益(万元),766,288,-211,-60,-57,-192,-134,-40,-22,-341,-293,-191,-65,-173,-60,-53,-26,-58,-49,-27,-14,-23,-1,--,--,--,--,--,0,--,0,0,
对联营企业和合营企业的投资收益(万元),-26,-235,-211,-60,-57,-192,-134,-40,-22,-341,-293,-191,--,-173,--,-53,--,-58,--,--,--,-23,--,--,--,--,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业利润(万元),1982,9118,1670,589,-1186,-1255,3060,1787,215,2838,-1117,-708,-241,2709,737,734,-1212,1773,1700,1618,580,3143,2414,2003,485,3585,2895,2268,3608,1168,2693,1738,
营业外收入(万元),1,191,419,392,81,6683,424,271,116,440,294,162,38,572,266,134,117,319,137,71,58,945,374,339,150,691,249,28,70,2,0,12,
