报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),49792,34571,10518,68538,34971,27996,10026,58655,26971,45809,43615,43004,
营业收入(万元),49792,34571,10518,68538,34971,27996,10026,58655,26971,45809,43615,43004,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),35567,24532,6476,50807,25460,19773,6769,45542,22866,37531,36239,34746,
营业成本(万元),29696,20804,6636,43675,21238,17066,7050,37625,17924,29785,29967,29637,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),116,59,23,150,-1396,-1424,126,1448,590,1219,1206,1403,
销售费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
管理费用(万元),4351,2742,823,5130,3631,2170,862,4963,2460,4625,3629,3124,
财务费用(万元),-39,-5,-5,80,78,53,29,72,76,68,187,66,
资产减值损失(万元),1443,931,-1001,1772,1908,1908,-1298,1434,1816,1834,1251,515,
公允价值变动收益(万元),--,--,108,459,--,--,--,--,--,--,--,--,
投资收益(万元),976,415,150,292,406,355,57,553,138,223,58,--,
对联营企业和合营企业的投资收益(万元),--,--,--,-16,--,-12,--,-3,-1,-3,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),15200,10454,4300,18482,9918,8579,3314,13666,4243,8501,7434,8257,
营业外收入(万元),296,10,6,1623,1247,1230,529,115,2,552,588,342,
营业外支出(万元),3,2,0,29,22,20,3,251,7,16,4,75,
非流动资产处置损失(万元),--,0,--,4,--,3,--,239,0,5,0,17,
利润总额(万元),15493,10462,4305,20075,11143,9789,3839,13529,4237,9037,8018,8525,
所得税费用(万元),2356,1605,657,2824,1696,1489,569,1698,491,1564,1735,2160,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),13137,8856,3649,17251,9447,8301,3270,11831,3747,7473,6284,6365,
归属于母公司所有者的净利润(万元),13076,8827,3611,17191,9430,8295,3257,11736,3694,7496,6284,6365,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),61,29,37,61,17,6,12,96,53,-23,--,--,
基本每股收益,2.03,1.47,0.6,2.87,1.57,1.38,0.54,1.96,0.65,1.41,1.18,1.61,
稀释每股收益,2.03,1.47,0.6,2.87,1.57,1.38,0.54,1.96,0.65,1.41,1.18,1.61,
