报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),388129,176551,631614,428172,253717,113098,338473,174227,94182,31040,236954,147554,113553,41312,335725,248182,193745,96767,448377,310366,215721,107900,518869,401356,287179,156154,550592,411415,250806,149872,494319,342089,207030,93653,374037,264514,163579,67557,637831,506681,357809,139243,382399,277035,176600,79187,272504,202016,132835,54943,
营业收入(万元),388129,176551,631614,428172,253717,113098,338473,174227,94182,31040,236954,147554,113553,41312,335725,248182,193745,96767,448377,310366,215721,107900,518869,401356,287179,156154,550592,411415,250806,149872,494319,342089,207030,93653,374037,264514,163579,67557,637831,506681,357809,139243,382399,277035,176600,79187,272504,202016,132835,54943,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),363283,173638,639024,426566,259273,118926,391852,215336,126344,43079,275654,191951,144377,71424,422094,291281,222097,104479,487792,328255,224447,109940,520398,400664,285158,159295,594988,437358,267695,149310,495359,346253,213214,98239,418503,287325,180863,76127,636157,478364,331880,125573,348549,253030,162590,74999,266148,196063,131057,57098,
营业成本(万元),344436,156233,566899,376091,226536,103587,320587,169510,94044,31641,229787,144550,109383,43196,324073,232904,181133,88328,418564,285557,195831,95333,458147,356187,254913,144362,532012,393312,238174,135257,445735,309224,190697,87147,377345,260646,164878,68206,541043,415262,288991,107221,307834,222547,143553,66209,233293,170780,113729,50387,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
