报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),122375,72185,30169,107655,77212,51206,24636,79419,54581,34624,16059,57859,39285,24917,11259,48270,34771,22625,10159,44641,31323,20240,9374,42891,30153,19006,9003,40847,28492,17584,8153,32694,7578,25600,21176,
营业收入(万元),122375,72185,30169,107655,77212,51206,24636,79419,54581,34624,16059,57859,39285,24917,11259,48270,34771,22625,10159,44641,31323,20240,9374,42891,30153,19006,9003,40847,28492,17584,8153,32694,7578,25600,21176,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),115079,67554,27909,104884,75955,50303,23927,76776,53768,34470,15881,57603,39947,25775,11521,46912,33868,22095,9980,43393,30566,19712,9301,41941,29455,18476,8907,37462,25622,15707,7197,28268,6616,22396,18639,
营业成本(万元),96781,56742,23571,89325,65030,43160,20435,65718,45845,29260,13280,48404,33459,21342,9397,40229,29364,19334,8753,38083,26866,17450,8233,37906,26695,16773,8067,33260,22740,13721,6206,24672,5835,19409,16465,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),4634,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),717,405,187,733,542,398,196,443,216,123,53,91,18,18,--,123,119,95,54,200,141,71,30,207,160,90,59,56,29,25,9,8,158,0,0,
销售费用(万元),2633,1594,648,1920,1494,1109,575,1717,1225,786,375,1452,987,614,265,1008,757,492,207,784,571,356,169,605,457,256,114,549,395,260,120,528,490,478,298,
管理费用(万元),8251,7521,2868,11574,8187,5283,2588,7864,5889,3827,1913,6363,4642,3094,1614,5302,3666,2372,1133,4544,3333,2115,1015,3749,2705,1732,878,3451,2365,1507,705,2326,142,2076,1446,
财务费用(万元),1962,1199,636,799,603,280,149,699,557,427,290,1023,812,690,270,-129,-244,-232,-156,-380,-300,-237,-71,-598,-532,-340,-164,79,50,187,157,678,-10,350,437,
资产减值损失(万元),100,92,-2,532,99,73,-16,335,36,47,-29,270,28,17,-25,379,206,32,-11,161,-45,-42,-74,72,-31,-34,-48,67,43,7,0,56,0,83,-7,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资收益(万元),51,10,-67,-59,-124,-104,-112,11547,11579,11639,11649,908,656,264,221,523,38,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,56,
对联营企业和合营企业的投资收益(万元),51,--,-67,-87,-124,-104,-112,-202,11579,--,11649,908,656,264,221,523,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
汇兑收益(万元),--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
