报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),29549,19280,8791,32582,21962,14310,6966,26736,18751,23354,20362,17315,
营业收入(万元),29549,19280,8791,32582,21962,14310,6966,26736,18751,23354,20362,17315,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),24642,15891,6989,27145,17990,11513,5465,22525,15458,19803,18055,16397,
营业成本(万元),17991,11405,5124,19182,12952,8326,3938,16004,11165,14028,12806,10524,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),269,188,69,356,176,110,48,259,170,201,194,126,
销售费用(万元),1869,1216,443,2145,1433,948,379,1965,1325,1648,1399,1500,
管理费用(万元),4424,3049,1399,5174,3234,2029,1092,3972,2587,3190,2692,3771,
财务费用(万元),-31,-26,-46,41,16,11,7,240,174,594,816,586,
资产减值损失(万元),120,59,0,246,180,89,--,85,36,142,148,-109,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),76,--,--,--,--,--,--,2,2,--,--,227,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4982,3525,1802,5437,3972,2797,1501,4213,3294,3551,2307,1144,
营业外收入(万元),457,171,148,326,142,81,27,285,105,166,188,168,
营业外支出(万元),15,5,0,31,5,1,0,9,8,21,1,54,
非流动资产处置损失(万元),10,1,--,26,1,1,--,8,8,17,1,11,
利润总额(万元),5424,3690,1950,5733,4109,2876,1528,4489,3391,3696,2494,1258,
所得税费用(万元),788,652,323,712,529,371,242,542,456,508,295,313,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4635,3038,1627,5021,3580,2505,1286,3947,2936,3188,2199,945,
归属于母公司所有者的净利润(万元),4608,3029,1652,5110,3686,2556,1311,3954,2951,3188,2199,986,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),28,9,-25,-89,-105,-51,-25,-6,-15,--,--,-40,
基本每股收益,0.29,0.38,0.21,0.85,0.61,0.43,0.22,0.66,0.49,0.58,0.37,0.16,
稀释每股收益,0.29,0.38,0.21,0.85,0.61,0.43,0.22,0.66,0.49,0.58,0.37,0.16,
