报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),198481,1020605,813117,522449,262145,1016500,769859,490103,215814,955305,758418,485536,233065,852637,610133,413274,192711,861601,645589,437441,207351,857388,646539,428172,217853,733329,566133,373264,183915,706286,514371,332897,150655,458637,352454,183321,49414,596055,515272,342775,172951,583713,432752,503547,675925,352839,
营业收入(万元),198481,1020605,813117,522449,262145,1016500,769859,490103,215814,955305,758418,485536,233065,852637,610133,413274,192711,861601,645589,437441,207351,857388,646539,428172,217853,733329,566133,373264,183915,706286,514371,332897,150655,458637,352454,183321,49414,596055,515272,342775,172951,583713,432752,503547,675925,352839,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,
营业总成本(万元),191390,1014467,811012,523262,262483,1012689,775420,502594,226326,958834,763041,486808,232830,836411,586493,399692,189429,836008,628554,423064,198748,801888,600901,391646,196855,646659,498569,325658,161625,606612,445351,277963,120886,390689,297458,156933,37017,263548,203123,135090,67690,230572,158102,200563,190594,132995,
营业成本(万元),169818,942455,761257,491685,247360,969316,748343,479348,211813,913925,732110,464258,222579,778975,551644,378119,181066,791600,596380,402874,189467,757844,570909,371115,190648,610179,472566,308473,153534,573750,423414,264143,115336,370570,282156,148549,32814,181535,131032,82905,41430,149734,107594,157217,150406,114298,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,
