报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
营业总收入(万元),181771,114436,66991,29371,106750,72021,44991,22062,140870,104869,64667,28874,90080,69070,44733,22355,118642,85759,51119,22873,99631,73198,47964,23710,119115,89918,62443,29741,134520,99754,58814,26744,100312,70919,40996,17819,72573,52349,30907,16195,81208,61649,39423,18462,56438,41245,25239,10702,39561,40549,
营业收入(万元),181771,114436,66991,29371,106750,72021,44991,22062,140870,104869,64667,28874,90080,69070,44733,22355,118642,85759,51119,22873,99631,73198,47964,23710,119115,89918,62443,29741,134520,99754,58814,26744,100312,70919,40996,17819,72573,52349,30907,16195,81208,61649,39423,18462,56438,41245,25239,10702,39561,40549,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),144676,100711,65207,30495,131568,98304,61454,28934,125108,79898,49196,21182,120018,90521,57607,26300,115917,85079,53589,26810,126414,88763,57752,27684,127855,95368,61566,28968,115828,80852,50294,22868,95711,68953,44127,19413,76712,53675,33821,16355,75483,54120,34031,15758,46966,34276,20562,8941,35614,37263,
营业成本(万元),119404,85442,55476,25875,107798,80183,52658,24525,97343,68266,41631,17222,96423,73554,49130,22077,102610,74076,46940,23588,109260,81038,52359,24932,118248,87971,56710,26733,105502,73877,46020,20947,87928,63643,40777,17753,70272,49061,30770,14851,69414,49440,30896,14430,42750,31014,18441,8170,32168,34405,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),288,196,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
