报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
营业总收入(万元),23011,91287,68777,44833,20709,82431,61318,39845,19407,80050,61636,39751,18679,70773,52445,33047,15275,60450,43285,26245,11852,53751,41368,26288,11716,48972,35381,22251,10040,44814,34391,22627,8329,32943,24469,14970,5724,39620,30079,19066,7759,36775,28110,17270,38380,29065,31484,27061,
营业收入(万元),23011,91287,68777,44833,20709,82431,61318,39845,19407,80050,61636,39751,18679,70773,52445,33047,15275,60450,43285,26245,11852,53751,41368,26288,11716,48972,35381,22251,10040,44814,34391,22627,8329,32943,24469,14970,5724,39620,30079,19066,7759,36775,28110,17270,38380,29065,31484,27061,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),22336,89382,67136,43829,20508,81027,60302,39572,19539,78754,60372,39239,18769,69761,51536,32845,15724,59852,43441,26905,12820,53197,40039,25518,11655,48843,35355,22674,10687,43633,33259,21774,8714,33763,25506,16066,6863,36846,27179,17364,7337,33073,25235,15723,34750,26249,28673,24219,
营业成本(万元),19507,76521,58295,38419,18498,71421,53535,35462,18045,68071,52697,33915,16464,58402,43865,28006,13671,50055,36736,22993,11005,44667,34035,21378,9697,40881,29518,18818,8724,37258,28618,18826,7285,28332,21602,13444,5750,31232,22832,14353,5958,27039,20635,12484,27708,21276,23290,21141,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),177,663,478,307,103,521,256,176,90,516,337,238,93,375,241,165,99,373,230,144,62,215,114,75,41,189,84,57,1,0,0,--,--,0,--,--,--,--,42,--,--,0,0,0,--,0,0,0,
销售费用(万元),471,2160,1513,952,454,2004,1542,1017,505,2184,1841,1190,572,2381,1622,1082,504,1934,1324,709,351,1623,1258,816,335,1548,1128,746,440,1409,1027,711,298,1198,769,437,209,1394,1028,714,345,1391,985,577,1914,1251,1284,940,
管理费用(万元),1363,7859,5242,3205,1258,6895,4991,2884,764,7628,5673,3708,1626,7206,5401,3336,1316,5996,4284,2450,1163,5612,4092,2888,1427,5219,3856,2565,1320,4514,3329,2016,1052,3743,2800,1896,790,3685,2770,1928,1021,3797,2877,2167,3754,2891,3005,1818,
财务费用(万元),818,1558,1413,750,194,-776,-61,-5,135,-368,-271,93,14,659,364,214,134,1126,822,563,238,659,443,263,154,841,661,380,202,376,227,163,79,332,239,193,114,216,338,200,12,677,589,346,1125,832,1145,472,
资产减值损失(万元),--,622,195,195,--,963,38,38,--,723,96,96,--,739,43,43,--,367,45,45,--,421,97,97,--,166,108,108,--,76,59,59,--,158,95,95,--,318,169,169,--,168,148,148,249,0,-51,-152,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业利润(万元),750,2150,1641,1004,201,1404,1017,273,-133,1296,1264,512,-90,1011,909,203,-449,598,-156,-659,-968,554,1329,770,61,129,26,-423,-647,1181,1132,853,-386,-820,-1037,-1096,-1139,2774,2900,1702,422,3702,2875,1547,3630,2816,2810,2842,
营业外收入(万元),--,0,150,0,--,147,147,133,45,208,9,5,--,355,110,75,0,383,257,94,40,506,101,47,6,390,278,214,--,634,408,212,--,1136,403,151,150,455,233,53,29,12,1,1,18,19,11,0,
营业外支出(万元),--,--,--,--,--,--,--,--,--,2,2,2,2,59,117,6,--,1,--,--,--,2,0,0,--,--,--,--,--,15,8,0,0,7,2,1,1,10,10,9,--,3,3,3,19,4,4,48,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,2,2,2,2,37,37,0,--,0,--,--,--,0,0,0,--,--,--,--,--,15,--,--,--,1,--,--,--,--,--,--,--,0,0,0,--,0,4,44,
利润总额(万元),750,2150,1791,1004,201,1552,1164,406,-88,1502,1271,514,-92,1308,902,272,-449,980,101,-566,-928,1058,1430,818,68,519,304,-209,-647,1800,1532,1065,-386,309,-636,-946,-990,3219,3123,1746,451,3712,2873,1545,3629,2831,2817,2794,
