报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
营业总收入(万元),48144,165396,109171,67763,26185,135203,96270,61711,23240,135809,97488,63362,25958,179255,128591,85047,35663,193584,137940,80129,27316,177374,122340,79681,27791,121389,72164,29764,5963,32417,21475,13505,5323,26010,19090,12618,4770,24358,15464,8989,3097,14495,11139,7017,2902,12548,8304,
营业收入(万元),48144,165396,109171,67763,26185,135203,96270,61711,23240,135809,97488,63362,25958,179255,128591,85047,35663,193584,137940,80129,27316,177374,122340,79681,27791,121389,72164,29764,5963,32417,21475,13505,5323,26010,19090,12618,4770,24358,15464,8989,3097,14490,11139,7017,2902,12548,8304,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,4,0,0,0,--,--,
营业总成本(万元),46388,153937,96170,58987,24892,124751,86425,56296,22833,127463,89238,56509,24429,151680,104392,69904,31296,151844,106324,62395,24459,138520,95491,64672,24733,95278,55215,22660,5079,23336,15164,9807,4248,16936,11891,8295,3211,20364,13365,7502,2711,11277,8807,5482,2425,9424,6956,
营业成本(万元),29309,97257,59577,36165,14589,71789,50093,32490,12517,70927,50060,32509,13274,91959,64071,43170,18609,97987,71185,40902,15162,92784,65539,44362,16309,70161,40909,17417,3634,17452,10795,6831,2786,12551,9126,6136,2384,16751,10953,6000,2021,9753,7546,4715,2065,8037,5890,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
营业税金及附加(万元),738,2132,1318,848,276,2107,1138,823,327,1924,1594,993,410,2577,1791,1140,410,3066,2200,1045,322,2234,1509,909,279,1361,729,308,43,332,191,116,33,233,165,103,33,129,69,51,9,77,57,38,16,83,47,
销售费用(万元),2656,12572,9174,5729,2418,11672,8140,5165,2217,12087,8224,5318,2365,15967,11110,7057,3232,15114,9209,5813,2726,15425,8768,5873,2938,9205,6272,2217,421,2299,1774,1129,593,1751,1090,917,433,1456,805,531,241,801,580,346,175,785,460,
管理费用(万元),8023,34057,23512,15252,7337,34919,24371,15806,7101,35668,24245,16050,7715,34469,23647,15767,7908,31212,21190,13329,5738,26281,18100,12346,5059,14479,7369,2925,1160,3439,2561,1769,871,2797,1779,1318,517,1823,1448,815,429,555,565,340,135,538,518,
财务费用(万元),5635,1679,1118,641,294,2011,1811,1192,496,2747,2100,1397,828,3848,3000,1912,1012,2452,1532,891,434,1165,675,299,181,93,-79,-221,-167,-250,-195,-90,-26,-413,-279,-190,-164,-33,6,20,11,38,23,7,-8,10,70,
资产减值损失(万元),27,6239,1470,353,-23,2252,872,820,174,4110,3015,242,-163,2859,773,858,126,2012,1009,415,79,631,899,883,-33,-21,15,15,-11,64,38,52,-8,17,10,12,7,239,85,85,0,53,35,35,43,-30,-29,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,0,--,--,
投资收益(万元),9,3350,1591,835,222,1211,980,910,-142,1904,1792,1706,1412,1494,1417,1061,66,1915,1495,1480,18,1339,1031,943,181,980,-3,-3,--,0,0,0,0,0,--,--,0,-6,3,3,0,-4,-1,0,0,-8,1,
对联营企业和合营企业的投资收益(万元),-49,-54,-44,-114,-13,232,59,-12,-145,365,256,195,--,495,532,194,--,605,--,287,--,16,--,2,--,81,--,--,--,--,--,--,0,0,--,--,0,-6,--,--,0,0,0,0,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,0,--,--,
营业利润(万元),2081,16783,15679,9611,1516,11664,10826,6325,265,10250,10041,8558,2941,29069,25616,16204,4433,43655,33111,19214,2875,40193,27880,15953,3239,27091,16947,7101,884,9081,6312,3699,1075,9075,7199,4323,1559,3988,2102,1490,386,3214,2332,1535,476,3117,1349,
营业外收入(万元),124,269,85,990,193,1354,1072,789,432,1141,1010,615,405,2324,2610,1585,355,3019,1675,1398,647,1486,845,756,389,763,456,75,21,98,56,53,50,110,83,47,2,86,41,37,4,2,2,2,3,8,9,
营业外支出(万元),153,791,215,181,23,1068,434,305,45,620,225,144,106,1503,884,454,178,1237,757,615,65,514,217,171,104,597,94,22,5,49,42,22,7,64,29,7,6,148,61,57,3,26,17,16,3,27,21,
非流动资产处置损失(万元),--,--,63,53,2,678,291,202,14,323,76,66,-38,983,--,160,-125,607,--,308,--,164,--,118,--,82,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,0,19,9,
利润总额(万元),2052,16262,15549,10419,1686,11950,11464,6809,652,10770,10826,9029,3240,29890,27342,17335,4610,45437,34029,19997,3458,41165,28508,16538,3524,27256,17308,7155,900,9130,6326,3730,1118,9121,7253,4363,1556,3926,2082,1470,386,3190,2318,1522,477,3098,1337,
