报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),49290,29378,14715,116242,76134,53027,27095,126488,87530,55142,25760,85829,50397,19342,9694,31914,24872,17396,8610,31725,22221,14998,7455,28534,21832,14865,7332,24637,16455,10229,6807,24717,17494,6071,21380,17725,15003,
营业收入(万元),49290,29378,14715,116242,76134,53027,27095,126488,87530,55142,25760,85829,50397,19342,9694,31914,24872,17396,8610,31725,22221,14998,7455,28534,21832,14865,7332,24637,16455,10229,6807,24717,17494,6071,21380,17725,15003,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
营业总成本(万元),47343,29080,13240,78234,56125,39072,18961,83785,58172,37525,17397,59547,35460,13325,6512,22562,16935,11571,5502,21492,14608,9677,4836,18426,13801,8981,4514,16813,11151,6674,4364,16327,11336,3661,14241,13456,11093,
营业成本(万元),7813,5055,2398,25566,20222,14995,8184,29935,20635,13586,6685,14241,5869,11841,5871,19162,14748,10301,4829,17809,12249,8141,4158,15795,11759,7748,3713,12866,8379,5192,3470,12886,8967,3094,11018,11103,9065,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
研发费用(万元),2364,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
营业税金及附加(万元),580,429,163,1086,699,559,162,1015,492,324,155,401,181,198,114,291,250,196,88,290,176,95,45,217,197,139,63,237,134,99,68,12,0,0,--,--,--,
销售费用(万元),25453,15530,6817,38924,28450,18890,7715,40865,30212,19440,8284,34740,24004,720,301,1290,950,624,309,1319,828,548,264,1064,747,495,196,792,486,311,206,889,592,148,842,730,831,
管理费用(万元),7945,6152,3071,11557,7584,5039,2795,11907,6492,4289,1966,8528,3815,1093,434,2811,1742,935,505,2776,2037,1336,563,2828,1939,1362,588,3141,2130,1052,594,2483,1725,420,2213,1514,1365,
财务费用(万元),2929,1770,821,-493,-1256,-743,-292,-615,-285,-299,51,847,1197,-580,-272,-980,-721,-512,-240,-863,-706,-482,-268,-1478,-847,-801,-94,-273,-2,9,27,74,57,20,94,87,-40,
资产减值损失(万元),259,145,-30,1594,425,331,398,678,626,185,255,790,393,53,65,-12,-34,27,11,161,23,38,75,-0,6,39,48,51,25,12,0,-16,-5,-22,75,21,-128,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
投资收益(万元),73,47,7227,7421,10737,6227,1045,2215,878,-916,315,1327,940,--,--,77,53,43,26,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
对联营企业和合营企业的投资收益(万元),73,47,7227,7421,10737,6227,1045,2215,878,-916,315,1327,940,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
营业利润(万元),2772,988,8858,46669,30807,20244,9179,44918,30236,16702,8678,27609,15877,6018,3182,9429,7991,5867,3134,10233,7613,5322,2618,10109,8031,5884,2819,7824,5304,3556,2443,8390,6157,2411,7139,4270,3910,
营业外收入(万元),75,71,10,15,447,251,113,1354,495,946,91,680,428,8,0,170,159,155,0,123,114,99,0,53,19,4,0,108,87,41,40,53,31,0,35,17,72,
营业外支出(万元),120,10,2,119,114,110,1,616,31,11,5,93,0,--,--,30,0,0,--,35,10,--,--,22,22,22,--,20,20,5,2,22,22,10,222,52,236,
非流动资产处置损失(万元),--,--,--,--,9,1,--,216,9,--,--,9,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,0,0,--,0,1,--,62,
利润总额(万元),2727,1049,8865,46565,31140,20385,9291,45656,30700,17637,8764,28196,16305,6026,3182,9569,8150,6022,3135,10322,7717,5420,2618,10139,8028,5866,2819,7912,5371,3592,2480,8421,6167,2401,6952,4235,3746,
所得税费用(万元),1533,666,645,7345,3643,2660,1477,4005,4853,2975,1375,4166,2556,891,468,1421,1206,905,483,1518,1148,817,390,1512,1204,880,423,1215,809,536,372,1395,943,381,1070,530,483,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
净利润(万元),1194,383,8220,39220,27497,17725,7814,41651,25847,14662,7388,24030,13749,5135,2714,8148,6944,5117,2652,8804,6570,4603,2228,8627,6824,4986,2396,6698,4562,3056,2108,7026,5224,2020,5882,3704,3263,
归属于母公司所有者的净利润(万元),1259,559,8237,38841,27231,17679,7725,41770,26990,15294,7832,25025,14605,5135,2714,8148,6944,5117,2652,8804,6570,4603,2228,8627,6824,4986,2396,6698,4562,3056,2108,7026,5224,2020,5882,3704,3263,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
少数股东损益(万元),-65,-177,-17,379,266,46,89,-118,-1144,-632,-444,-995,-856,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
基本每股收益,0.02,0.01,0.12,0.59,0.41,0.27,0.12,0.63,0.41,0.23,0.12,0.56,0.52,0.18,0.19,0.58,0.49,0.36,0.19,0.63,0.47,0.4,0.21,0.8,0.63,0.46,0.22,0.69,0.49,0.36,0.26,0.87,0.64,0.25,0.72,0.48,0.47,
稀释每股收益,0.02,0.01,0.12,0.59,0.41,0.27,0.12,0.63,0.41,0.23,0.12,0.56,0.52,0.18,0.19,0.58,0.49,0.36,0.19,0.63,0.47,0.4,0.21,0.8,0.63,0.46,0.22,0.69,0.49,0.36,0.26,0.86,0.64,0.25,0.72,0.48,0.47,
