报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2008-03-31,2007-12-31,
营业总收入(万元),910682,648126,327411,1155203,862679,544522,288077,1296084,1169337,838597,348898,1560844,1208682,859459,412969,1465038,926305,601571,241323,1029274,700387,355292,152514,887560,700819,401679,164735,790191,566915,257629,90763,415860,292863,253536,26367,109049,
营业收入(万元),910682,648126,327411,1155203,862679,544522,288077,1296084,1169337,838597,348898,1560844,1207223,858835,412728,1463650,925416,601029,241092,1027862,699388,354735,152113,886337,699944,401332,164556,788517,565619,256734,90168,415102,292397,253223,26367,108668,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,1459,623,241,1388,889,542,230,1412,999,557,400,1223,875,347,179,1674,1296,896,594,758,466,312,0,381,
营业总成本(万元),779818,520261,254787,1035886,752848,493078,245611,1110498,929665,616520,273759,1133130,857931,547678,250786,1022765,671154,418879,188279,739463,500605,319613,148985,678071,523385,350628,162091,592732,403470,236565,95595,349787,244890,204263,28977,80148,
营业成本(万元),481007,321991,157287,642799,456564,296229,143919,660314,585301,378899,157317,646795,540043,334034,147872,642432,419477,261570,116128,477328,318118,205538,93584,472806,374363,249880,113427,427313,286461,171838,74499,274992,198079,176769,26669,69938,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0,
