报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),35408,20834,9182,37007,26210,16368,6307,32027,22233,24670,20643,20037,19656,
营业收入(万元),35408,20834,9182,37007,26210,16368,6307,32027,22233,24670,20643,20037,19656,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),29188,16824,7447,29212,20755,12967,5227,25043,18080,19220,16139,15481,14413,
营业成本(万元),24365,13752,5731,23622,16514,10392,4064,21181,14493,15496,12758,12004,11552,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),167,88,39,329,151,104,39,121,72,112,270,263,249,
销售费用(万元),600,382,171,696,462,269,115,535,387,505,490,482,243,
管理费用(万元),3350,2088,1015,3900,2881,1683,850,2736,2458,2624,2235,2301,1810,
财务费用(万元),186,168,169,385,731,548,143,74,288,120,251,270,199,
资产减值损失(万元),519,346,322,280,16,-29,15,395,382,362,135,160,360,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6220,4010,1735,7795,5455,3400,1080,6985,4153,5450,4504,4556,5243,
营业外收入(万元),694,631,582,626,108,75,34,404,94,536,797,214,257,
营业外支出(万元),26,25,27,24,15,12,0,45,54,13,59,42,320,
非流动资产处置损失(万元),12,12,16,13,6,6,0,15,14,5,50,--,--,
利润总额(万元),6888,4615,2289,8397,5548,3463,1113,7344,4193,5973,5243,4728,5179,
所得税费用(万元),1548,1068,519,1657,1097,671,241,1504,893,1022,822,852,1015,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5340,3547,1770,6740,4451,2792,872,5840,3300,4951,4421,3876,4165,
归属于母公司所有者的净利润(万元),4494,3002,1538,5890,3940,2476,720,5018,2618,4796,4400,3880,4173,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),846,545,232,849,512,315,153,822,682,155,21,-4,-8,
基本每股收益,0.4,0.26,0.23,1.09,0.79,0.5,0.14,1,0.52,0.96,0.88,0.78,0.83,
稀释每股收益,0.4,0.26,0.23,1.09,0.79,0.5,0.14,1,0.52,0.96,0.88,0.78,0.83,
