报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),44838,28298,10722,46131,29312,18854,7333,31692,18384,25476,9782,21897,18921,15687,
营业收入(万元),44838,28298,10722,46131,29312,18854,7333,31692,18384,25476,9782,21897,18921,15687,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),44057,28271,10908,44793,28765,18809,7607,29470,18296,24221,9704,20828,17879,14708,
营业成本(万元),2255,1472,785,1878,1407,1047,346,1131,601,1213,605,1271,800,939,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),361,230,78,446,263,160,61,316,186,281,111,234,203,212,
销售费用(万元),31960,20649,7731,32436,20387,13051,5353,21375,13262,16571,6369,14303,12736,10018,
管理费用(万元),9211,5736,2286,9936,6595,4484,1931,6835,4446,6339,2764,5275,4284,3479,
财务费用(万元),-52,-43,-17,-105,-95,-84,-84,-371,-236,-644,-299,-390,-199,-66,
资产减值损失(万元),321,227,45,201,208,151,-1,184,38,461,155,135,55,126,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1230,968,306,992,581,430,171,522,282,59,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2012,995,120,2330,1128,476,-103,2744,370,1314,78,1069,1042,978,
营业外收入(万元),3342,1972,1165,4998,3128,1994,946,3552,1947,3301,1125,2821,2342,2092,
营业外支出(万元),0,0,0,5,2,2,1,2,2,9,9,5,6,3,
非流动资产处置损失(万元),0,0,--,2,1,1,--,1,1,9,--,2,--,--,
利润总额(万元),5354,2967,1286,7323,4254,2468,842,6295,2315,4605,1193,3886,3379,3067,
所得税费用(万元),513,221,170,879,631,377,8,1254,710,298,23,281,54,28,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4841,2746,1115,6443,3622,2091,834,5041,1605,4307,1170,3605,3325,3040,
归属于母公司所有者的净利润(万元),4880,2793,1158,6522,3745,2136,836,5040,1571,4307,1170,3605,3325,3040,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-39,-47,-42,-79,-123,-45,-2,1,34,--,--,--,--,--,
基本每股收益,0.73,0.42,0.17,1.3,0.75,0.43,0.17,1.01,0.31,0.86,0.23,0.72,0.66,0.61,
稀释每股收益,0.73,0.42,0.17,1.3,0.75,0.43,0.17,1.01,0.31,0.86,0.23,0.72,0.66,0.61,
