报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,
营业总收入(万元),1786416,1077610,547024,172774,1545651,1010487,785275,303615,982978,726339,439648,257854,718597,499609,324947,126095,623362,374049,258990,90768,550499,423342,286675,129656,573590,413434,267490,66709,396893,319873,247008,119327,556413,430764,203925,110748,490096,423509,311657,119742,418127,244818,167333,99456,435411,268500,166920,77367,284364,227162,151527,83111,291876,
营业收入(万元),1786416,1077610,547024,172774,1545651,1010487,785275,303615,982978,726339,439648,257854,718597,499609,324947,126095,623362,374049,258990,90768,550499,423342,286675,129656,573590,413434,267490,66709,396893,319873,247008,119327,556413,430764,203925,110748,490096,423509,311657,119742,418127,244818,167333,99456,435411,268500,166920,77367,284364,227162,151527,83111,291876,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,0,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,0,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,0,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
营业总成本(万元),1525347,871464,443772,147966,1367119,887560,696902,263695,929102,668248,388407,233026,631708,422811,270038,111577,543582,323766,221434,80068,458484,352905,237228,110793,490823,336512,227738,62540,329650,260465,200211,104233,510383,388876,174869,91910,392435,323902,236843,91185,333715,194133,133031,77836,365471,218842,134849,64428,228642,185362,124631,71732,258886,
营业成本(万元),1188224,676426,331861,105379,1037448,685733,557769,206542,669713,474359,273159,162462,411509,262439,171962,69072,326011,185347,138711,43432,281956,229715,158086,74745,315060,218867,157895,32630,193586,165002,130253,72422,365498,283983,114012,60126,271653,228340,172872,66438,235364,130198,95260,56124,271276,162988,102625,48668,166340,146191,100259,58116,204625,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,0,0,--,--,--,0,
