报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),117467,82070,47953,16631,63775,46585,31590,14715,49028,34016,20988,9979,42663,32978,21250,9701,42211,30963,20641,9080,44260,35325,23441,9830,32271,24624,16251,7841,31484,24667,16164,24386,15145,17413,
营业收入(万元),117467,82070,47953,16631,63775,46585,31590,14715,49028,34016,20988,9979,42663,32978,21250,9701,42211,30963,20641,9080,44260,35325,23441,9830,32271,24624,16251,7841,31484,24667,16164,24386,15145,17413,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业总成本(万元),114502,78381,45599,15956,61086,44942,30232,14193,47788,33379,20727,9910,42805,32521,20874,9632,41515,30326,20036,8706,43035,33881,22308,9346,30705,22009,13894,6524,26411,20549,12927,19823,12308,14738,
营业成本(万元),89407,61570,35587,12718,47908,35443,24080,10853,36234,26139,16004,7490,32955,25784,16388,7551,32088,23814,15817,6848,34313,27818,18284,7750,24737,17676,11511,5624,20985,16580,10530,16469,9879,12128,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
研发费用(万元),5140,3282,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业税金及附加(万元),772,527,321,99,527,328,201,145,395,161,99,70,118,72,59,10,157,103,79,12,182,141,73,32,107,85,48,14,105,81,57,4,4,8,
销售费用(万元),9028,5501,3388,986,4388,3132,2049,1122,3706,2348,1606,762,3238,2286,1400,648,3087,2136,1301,521,2834,2022,1297,643,2132,1642,845,415,1740,1160,675,1002,665,560,
管理费用(万元),6819,5355,5238,1715,7658,5289,3417,1783,5851,3950,2601,1309,5526,4008,2628,1233,5202,3934,2633,1173,5108,3459,2248,887,3274,2532,1398,767,2892,2007,1271,1905,1460,1592,
财务费用(万元),2722,1834,982,453,1149,692,403,277,834,828,466,311,639,348,534,175,471,308,196,143,426,389,304,-0,141,44,58,-92,613,610,308,318,221,431,
资产减值损失(万元),614,311,84,-15,-544,64,82,12,768,-48,-48,-30,330,20,-135,14,510,32,9,9,172,52,102,34,315,30,35,-204,76,111,86,125,79,20,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
投资收益(万元),--,--,--,--,--,--,6,--,6,-6,-6,--,-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,295,0,-238,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业利润(万元),3773,3807,2658,693,2839,1643,1364,522,1246,631,255,69,-148,457,376,69,696,636,605,374,1225,1443,1134,484,1566,2615,2357,1317,5074,4118,3237,4858,2837,2437,
营业外收入(万元),298,210,5,2,215,152,192,23,222,158,110,66,150,229,220,199,61,34,25,14,166,94,13,9,190,94,43,6,973,974,444,107,30,32,
营业外支出(万元),237,141,84,0,120,-32,0,12,223,84,69,0,84,49,10,4,53,17,6,--,12,9,3,0,2,2,--,--,22,0,0,0,25,2,
非流动资产处置损失(万元),--,--,--,--,--,--,0,--,207,--,--,--,62,--,--,--,46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
利润总额(万元),3834,3876,2578,695,2934,1827,1556,533,1245,705,297,134,-83,637,587,264,704,653,625,388,1378,1528,1144,493,1754,2707,2400,1323,6025,5092,3681,4964,2842,2466,
所得税费用(万元),2,568,368,135,788,475,410,227,280,124,127,13,136,380,331,54,200,147,115,49,191,311,189,42,257,406,358,227,852,692,469,637,352,412,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
净利润(万元),3831,3308,2210,560,2146,1352,1146,305,964,582,170,121,-219,257,256,210,504,505,509,339,1187,1218,956,451,1497,2301,2042,1096,5173,4401,3212,4327,2490,2054,
归属于母公司所有者的净利润(万元),3863,3326,2217,568,2158,1469,1249,316,1219,634,242,129,209,605,547,267,871,765,676,359,1287,1272,1013,464,1447,2228,1990,1082,5103,4365,3172,4245,2457,2054,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
少数股东损益(万元),-31,-18,-7,-8,-12,-117,-103,-10,-255,-52,-72,-8,-427,-348,-292,-56,-367,-259,-166,-19,-100,-54,-57,-14,50,73,51,15,70,35,40,82,33,--,
基本每股收益,0.19,0.16,0.11,0.03,0.11,0.07,0.06,0.03,0.12,0.06,0.04,0.01,0.02,0.05,0.06,0.03,0.09,0.08,0.07,0.04,0.13,0.13,0.1,0.05,0.15,0.22,0.28,0.16,0.92,0.84,0.63,0.85,0.49,0.41,
稀释每股收益,0.16,0.16,0.11,0.03,0.11,0.07,0.06,0.03,0.12,0.06,0.04,0.01,0.02,0.05,0.06,0.03,0.09,0.08,0.07,0.04,0.13,0.13,0.1,0.05,0.15,0.22,0.28,0.16,0.92,0.84,0.63,0.85,0.49,0.41,
