报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),172897,1088437,876533,667677,325708,854166,492875,299717,83680,398699,312092,178294,75869,164338,110032,67210,28851,109735,80305,50808,21875,81035,55309,33478,13636,58932,44310,28657,12712,48309,33250,19301,8061,26150,17023,4241,21211,17894,
营业收入(万元),172897,1088437,876533,667677,325708,854166,492875,299717,83680,398699,312092,178294,75869,164338,110032,67210,28851,109735,80305,50808,21875,81035,55309,33478,13636,58932,44310,28657,12712,48309,33250,19301,8061,26150,17023,4241,21211,17894,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
营业总成本(万元),157729,1031626,828156,634636,312985,817136,465157,284406,78843,373394,292354,167195,71266,147795,92360,55027,23587,80386,56312,34891,15582,59252,41343,25512,11358,41814,29890,19222,8397,35323,24754,14967,6138,19437,12772,3449,16074,13750,
营业成本(万元),148454,979776,795706,612631,303185,774943,444318,272899,75667,349335,276574,156928,66115,125587,80343,47800,20494,68309,48549,29924,12922,49452,34001,21037,9503,36298,26164,17095,7343,29652,20924,12500,5014,16329,10825,2820,13550,12025,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
营业税金及附加(万元),459,3946,2840,2363,917,3343,1363,820,323,1546,796,339,40,676,442,289,10,201,19,3,2,110,112,101,11,116,86,77,11,23,--,0,0,0,--,0,0,0,
销售费用(万元),1744,7869,6796,4471,1777,7203,4907,2813,1276,5337,3485,2176,991,3517,2177,1318,498,1722,1158,686,367,1356,876,503,213,1002,720,449,182,948,673,408,171,630,426,113,692,585,
管理费用(万元),5563,24571,17139,11348,5293,19716,10275,6191,2861,13942,11408,7965,4029,12504,7834,4724,2336,7874,5633,3562,2031,7278,5852,3663,1695,5055,3525,2191,922,4072,2629,1591,744,1933,1182,406,1263,652,
财务费用(万元),2682,8044,5134,3004,1461,6305,3357,2190,-261,1582,605,126,640,3257,1563,897,250,1133,952,716,261,581,397,104,-64,-968,-858,-844,-39,415,264,234,112,428,280,79,508,474,
资产减值损失(万元),-1174,7419,540,819,352,5627,936,-506,-1024,1652,-514,-338,-549,2255,--,--,--,1146,--,--,--,476,105,105,--,312,253,253,-22,212,264,233,98,117,60,30,61,14,
公允价值变动收益(万元),--,-395,-140,-116,--,57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
投资收益(万元),668,5334,2842,1056,83,996,92,79,--,1281,-168,-54,--,--,--,--,--,659,-520,-360,-178,-503,-462,-192,-80,-89,--,--,--,--,--,0,0,-93,--,0,0,0,
对联营企业和合营企业的投资收益(万元),668,4742,2349,803,--,-241,-223,-142,--,--,-168,-54,--,--,--,--,--,659,-520,-360,-178,-566,-481,-209,-80,--,--,--,--,--,--,0,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
