报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),11685,31986,31120,17318,12604,34388,26086,12724,8093,36959,24564,15195,10376,40239,29714,17931,11057,48203,35143,21354,13999,65119,45979,27507,16996,65343,49069,28524,13525,71462,48467,25702,12060,53737,46383,44290,
营业收入(万元),11685,31986,31120,17318,12604,34388,26086,12724,8093,36959,24564,15195,10376,40239,29714,17931,11057,48203,35143,21354,13999,65119,45979,27507,16996,65343,49069,28524,13525,71462,48467,25702,12060,53737,46383,44290,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),11815,36449,31644,18576,13167,38076,28623,15822,8871,38432,27238,17486,10162,42893,30603,18574,10844,57518,38102,23117,13464,63937,44436,26013,15910,59415,44117,25723,12444,64404,44331,23517,11173,48176,42187,40723,
营业成本(万元),8520,20612,22566,11490,8841,20878,18159,8085,4785,24732,16760,9698,6139,24617,18806,11326,6802,31714,23092,13982,8584,40198,28904,17345,9823,40657,31068,17835,8142,49626,33825,18129,8340,38763,33948,33482,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),54,292,151,105,65,369,208,136,76,523,147,109,56,247,167,102,73,278,150,115,82,432,276,174,133,408,250,183,120,391,204,112,74,293,315,292,
销售费用(万元),1338,5859,3842,2810,1670,6375,4532,3296,1598,6469,4702,3440,1867,8176,5935,3721,2075,13538,9052,5209,2560,14851,9141,5499,4151,11669,7863,4939,2600,8601,5698,2917,1609,5117,4741,4051,
管理费用(万元),1312,4887,3615,2328,1291,4993,3708,2259,1235,4843,3924,2638,1376,5709,4369,2772,1374,6848,4507,2888,1503,6670,4820,2594,1380,5675,4005,2705,1312,4836,3548,2022,766,3402,2612,2033,
