报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),154740,109569,64886,30815,113292,82042,54515,29140,89448,61564,42437,21269,100573,76383,51912,28677,132307,98784,66545,32792,130942,96584,63483,30139,105375,77895,49051,24308,100526,74606,47774,23100,89264,65731,39471,16499,57065,40733,10173,52100,39719,
营业收入(万元),154740,109569,64886,30815,113292,82042,54515,29140,89448,61564,42437,21269,100573,76383,51912,28677,132307,98784,66545,32792,130942,96584,63483,30139,105375,77895,49051,24308,100526,74606,47774,23100,89264,65731,39471,16499,57065,40733,10173,52100,39719,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
营业总成本(万元),141333,99942,61430,29078,109862,76942,50334,26515,83592,58356,40162,20026,92347,70464,48408,27217,127461,94623,63645,31366,122988,90027,59627,28033,95464,70221,44787,21776,92178,67735,43708,21211,81251,58675,35467,14488,48696,34629,8344,46191,34910,
营业成本(万元),111399,80726,51038,23164,88927,62579,41116,21538,68642,47768,32791,15842,76729,58680,39571,22103,108042,80637,54727,26802,107347,80089,52957,24714,87326,63938,40510,19818,84962,62295,39810,19541,74114,53799,32692,12801,44320,31389,7167,42458,32054,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
