报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),61209,39415,18803,76665,55272,36927,15244,70325,50902,69511,65684,59991,58657,
营业收入(万元),61209,39415,18803,76665,55272,36927,15244,70325,50902,69511,65684,59991,58657,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),56360,35693,16971,68016,48423,31951,13252,63772,46453,64200,62043,55046,54562,
营业成本(万元),48988,31120,14770,58515,41573,27330,11331,55945,40803,55848,53180,48165,47236,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),431,311,197,469,270,203,106,383,254,385,385,385,253,
销售费用(万元),2032,1204,566,2532,1792,1142,433,1996,1483,2172,2050,1527,1282,
管理费用(万元),4590,3000,1530,5973,4264,2815,1210,5332,3835,5043,5167,4462,5127,
财务费用(万元),279,172,53,251,325,179,171,21,2,308,723,450,611,
资产减值损失(万元),41,-114,-145,277,200,280,--,95,75,444,538,57,52,
公允价值变动收益(万元),-20,--,--,--,49,37,20,-14,11,-110,69,7,--,
投资收益(万元),355,205,54,4,-50,-38,-21,-29,-32,-18,119,29,23,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5183,3927,1886,8653,6848,4975,1992,6509,4427,5183,3829,4981,4118,
营业外收入(万元),522,388,315,365,87,28,--,323,13,381,206,215,392,
营业外支出(万元),56,48,0,50,27,27,--,243,106,150,107,27,56,
非流动资产处置损失(万元),40,32,--,42,22,22,--,155,96,139,66,16,44,
利润总额(万元),5649,4267,2202,8968,6908,4976,1992,6589,4335,5415,3929,5169,4454,
所得税费用(万元),850,648,329,1467,1554,1159,464,1447,919,1116,345,659,648,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4799,3619,1873,7502,5354,3816,1527,5143,3415,4299,3584,4510,3806,
归属于母公司所有者的净利润(万元),4809,3619,1873,7502,5354,3816,1527,5143,3415,4299,3584,4510,3806,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-10,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.34,0.29,0.16,0.83,0.59,0.42,0.17,0.57,0.38,0.48,0.4,0.5,0.55,
稀释每股收益,0.34,0.29,0.16,0.83,0.59,0.42,0.17,0.57,0.38,0.48,0.4,0.5,0.55,
