报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),38215,220229,164551,118496,60860,206060,131983,74696,32515,78699,41679,25466,11270,39133,27762,18450,8347,38970,28990,19014,8426,37967,28995,19837,8961,52729,40713,30329,108843,36204,27966,25543,22474,27150,
营业收入(万元),38215,220229,164551,118496,60860,206060,131983,74696,32515,78699,41679,25466,11270,39133,27762,18450,8347,38970,28990,19014,8426,37967,28995,19837,8961,52729,40713,30329,108843,36204,27966,25543,22474,27150,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),37829,216414,160858,115855,58662,200119,124430,69759,30869,76702,41349,25114,11058,51059,30319,19867,9071,44482,30881,18938,8406,37846,28753,19769,8589,48168,34850,25611,87140,32346,24967,22526,20492,25080,
营业成本(万元),32081,185735,140445,101099,51965,168898,106546,60132,26932,67887,37599,23007,10053,38039,26264,17219,7891,36261,26103,16492,7349,33687,26771,17994,7936,41960,31321,23039,79280,29098,22555,19498,18537,23556,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1658,9429,6844,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
