报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),271068,140769,45417,397175,303060,284934,178375,217174,14545,9923,4749,40903,15189,9592,4438,20527,15631,11415,4424,19261,14027,9034,4666,34812,28756,23246,15800,50673,42872,31693,16326,111539,28443,20820,10242,191966,157643,94616,52780,12842,10823,7967,329105,820514,548567,289620,130005,538883,354168,220818,109114,
营业收入(万元),271068,140769,45417,397175,303060,284934,178375,217174,14545,9923,4749,40903,15189,9592,4438,20527,15631,11415,4424,19261,14027,9034,4666,34812,28756,23246,15800,50673,42872,31693,16326,111539,28443,20820,10242,191966,157643,94616,52780,12842,10823,7967,329105,820514,548567,289620,130005,538883,354168,220818,109114,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,--,0,0,--,
营业总成本(万元),165668,88398,30734,239692,181313,167895,99541,129715,18504,12594,6278,30262,17898,11363,5338,22999,16079,11432,4535,19644,13938,9180,4714,26920,21096,15764,9497,38713,30179,21859,11671,69999,20429,14117,5544,130120,108410,61233,31124,17679,12270,8403,336533,909858,557206,283249,126196,507147,325716,210402,103271,
营业成本(万元),71284,39302,12753,126204,94556,87909,50992,61386,7818,5088,2506,14811,7926,5072,2401,9551,7042,4831,2170,9355,6935,4498,2348,13077,10840,8036,4909,19718,16228,12047,6694,41322,11093,7606,3702,73167,63951,41408,23094,8317,6611,4714,332587,832347,525682,263562,117527,464431,301430,194489,95034,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,0,
