报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),3164,13075,8903,5453,1029,7215,4021,2323,849,12663,8626,6136,2381,14387,8048,5231,1947,13641,12559,9868,
营业收入(万元),3164,13075,8903,5453,1029,7215,4021,2323,849,12663,8626,6136,2381,14387,8048,5231,1947,13641,12559,9868,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),2737,16768,9406,5538,1475,8251,4691,2929,1141,9983,6754,4724,1948,9991,6192,3902,1573,9547,8732,6679,
营业成本(万元),1416,9494,5973,3282,608,3705,2113,1204,446,6383,4584,3292,1288,7285,4264,2741,1081,7320,6279,4899,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),8,167,61,55,3,110,6,3,2,68,49,40,6,74,32,24,4,84,489,541,
销售费用(万元),174,607,433,258,125,480,355,216,95,321,212,128,50,216,154,84,43,173,148,82,
管理费用(万元),1140,4135,2767,1628,777,2917,2159,1437,623,2658,1989,1273,612,2200,1686,1049,480,1867,1680,1230,
财务费用(万元),-1,-72,-140,-84,-39,-91,-72,-45,-26,-283,-153,-57,-25,-100,-81,-62,-35,-117,-68,-137,
资产减值损失(万元),-1,2437,312,398,--,1131,130,114,--,836,73,49,18,317,137,67,--,221,204,65,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),2,118,7,7,7,309,277,229,110,62,11,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),429,-3488,-496,-77,-439,-726,-393,-378,-182,2741,1883,1412,433,4396,1856,1330,374,4094,3827,3189,
营业外收入(万元),21,166,183,102,30,819,656,128,57,267,125,37,18,75,52,33,15,58,75,45,
营业外支出(万元),0,9,9,9,--,0,0,0,--,43,4,0,--,--,--,--,--,4,1,61,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,5,4,--,--,--,--,--,--,4,--,--,
利润总额(万元),450,-3332,-322,15,-409,92,263,-249,-125,2965,2004,1449,452,4471,1908,1363,389,4148,3902,3173,
所得税费用(万元),-24,-655,-16,3,-90,-110,-28,-82,-141,399,273,211,58,675,276,209,69,631,572,529,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),475,-2677,-306,12,-320,202,291,-168,16,2566,1731,1238,394,3796,1631,1154,321,3516,3330,2644,
归属于母公司所有者的净利润(万元),509,-2449,-247,46,-293,209,291,-168,16,2566,1731,1238,394,3796,1631,1154,321,3516,3330,2644,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-34,-228,-59,-34,-26,-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.04,-0.18,-0.02,0,-0.02,0.02,0.02,-0.01,0,0.2,0.14,0.22,0.08,0.76,0.33,0.23,0.06,0.7,0.67,0.53,
稀释每股收益,0.04,-0.18,-0.02,0,-0.02,0.02,0.02,-0.01,0,0.2,0.14,0.22,0.08,0.76,0.33,0.23,0.06,0.7,0.67,0.53,
