报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),80150,57624,25843,93597,62670,40583,18491,79891,57178,36704,20355,41814,25670,19304,11568,54652,34630,19739,10037,61865,51579,33384,15489,113554,94955,63947,32354,172402,133610,83918,36522,132994,98442,56893,23642,61618,40046,20412,7236,88359,66944,37710,18422,120270,81661,43322,15419,48329,29323,16381,11662,
营业收入(万元),80150,57624,25843,93597,62670,40583,18491,79891,57178,36704,20355,41814,25670,19304,11568,54652,34630,19739,10037,61865,51579,33384,15489,113554,94955,63947,32354,172402,133610,83918,36522,132994,98442,56893,23642,61618,40046,20412,7236,88359,66944,37710,18422,120270,81661,43322,15419,48329,29323,16381,11662,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
营业总成本(万元),75508,53680,24787,82055,53653,35303,16226,73474,51762,32858,18273,39956,25524,19211,11663,54126,33988,19593,10281,80501,58908,35341,15401,111986,92458,61538,30980,168323,129862,80825,34887,130377,95759,55185,23087,60931,39341,20755,7657,86838,63981,35561,17310,114253,77522,40963,14744,43907,26399,14791,10699,
营业成本(万元),64720,46662,21467,70822,46330,30691,14298,60206,43144,27889,15390,34234,21710,16583,10388,47068,29723,16902,8926,60337,49959,31515,13999,105027,87653,58508,29809,162392,125674,78606,33825,123923,91581,52496,21902,57190,36277,19026,7174,81489,62002,34912,17190,108853,73853,38946,13982,41093,24606,13766,10194,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
研发费用(万元),2090,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
营业税金及附加(万元),273,166,37,769,370,229,93,510,266,214,148,229,129,96,69,335,227,185,81,269,104,100,88,237,131,50,27,148,71,42,30,72,40,25,4,6,2,1,0,5,5,5,2,1,0,0,0,28,27,27,9,
销售费用(万元),2713,1844,823,2745,1908,1458,659,2855,2097,1331,626,1144,860,698,353,1801,1460,949,416,2507,1790,1151,535,2470,1791,1093,467,1825,1252,666,345,1139,811,451,209,539,368,132,72,448,331,187,98,195,127,73,31,91,54,27,11,
管理费用(万元),6160,5314,2338,9081,5583,3162,1536,7996,5640,3896,2182,4941,3196,2141,910,4247,2948,1944,912,6368,4199,2623,1134,5284,3407,2289,1058,4667,3327,2043,1014,4573,3149,1884,832,2913,2288,1626,849,4041,2695,1819,985,3400,2320,1388,658,2156,1450,1006,459,
财务费用(万元),-541,-1180,46,-1442,-1013,-566,-427,-1512,-1163,-727,-116,-1070,-823,-298,-163,-616,-572,-439,-119,314,33,56,84,-169,-70,-83,-94,-535,-601,-364,-198,-213,-23,32,8,-77,284,273,66,377,-755,-603,-40,648,322,204,74,252,124,26,26,
资产减值损失(万元),92,875,77,80,475,330,67,3419,1778,255,44,477,452,-9,106,1291,203,52,66,10705,2822,-104,-439,-862,-454,-318,-287,-174,138,-167,-127,882,201,298,133,361,123,-303,-503,477,-297,-758,-925,1157,902,352,0,287,137,-61,0,
公允价值变动收益(万元),-69,-216,20,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,309,207,1,66,-316,-84,191,154,-2137,-1716,-1720,774,2141,1040,0,0,--,--,--,0,--,--,--,0,
投资收益(万元),3140,2077,2203,-744,-863,-559,-297,11316,10727,10798,7,158,56,4,-11,115,86,49,123,432,--,--,--,--,--,--,--,-715,-478,-169,-123,--,--,0,--,2427,2405,2430,-84,-350,--,0,0,--,--,--,0,--,--,--,0,
对联营企业和合营企业的投资收益(万元),-607,-348,-242,-744,-863,-559,-297,-463,-49,43,7,158,56,4,--,-15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,0,
